row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-14965,train,0,,बहुत सेक्सी ॲटम,0.9074,0.0056,0.9019,4,abuse_score_drop,Bahut sexy aatam
train-14964,train,0,,क्या कर रहा है सुअर,0.9988,0.0096,0.9893,4,abuse_score_drop,Kya kar raha hai suar
train-15015,train,0,,नंगी होकर नाच,0.9993,0.0064,0.9929,4,abuse_score_drop,Nangi ho kar naache
train-15019,train,0,,साला पगल हैं 😍😍,0.9781,0.4699,0.5082,4,abuse_score_drop,Sala pagal hai 😍😍
train-15016,train,0,,तुम्हारी एक रात के क्या प्राइस है,0.9903,0.0233,0.967,4,abuse_score_drop,Tumhari ek raat ka kya price hai
train-15045,train,0,,LUND    लंडन में भी एक बार,0.999,0.0202,0.9788,4,abuse_score_drop,LUND me bhi ek baar London mein bhi ek baar
train-15055,train,0,,"चू,,,,तो,,,, 🌹 चिपक,रही,निचे",0.9992,0.0521,0.9471,4,abuse_score_drop,Chu...tio... 🌹 chipke re hain neeche
train-15093,train,0,,खोल कर दिखा दे तो बॉयफ्रेंड अच्छी बनेगी,0.9988,0.0464,0.9524,4,abuse_score_drop,Khola kar dikha de to boyfriend achhi banegi
train-15096,train,0,,तीन ही नाम गूंज रहे हैं। मोदी योगी  भागो भागो 🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.9781,0.0223,0.9557,4,abuse_score_drop,"Teen he naam guj rhe hain. Modi, Yogi, bhago bhago 🤣🤣🤣🤣🤣🤣🤣🤣🤣"
train-15105,train,0,,एक कपडा आपके लिए कपडा बहुत मेगा है क्या लगता है,0.9856,0.0315,0.9541,4,abuse_score_drop,"Ek kapda apke liye kapda bahut meega hai, kya laga raha hai tumse?"
train-15108,train,0,,चलता हु मेरे लं_ड के बाल,0.9585,0.0266,0.9319,4,abuse_score_drop,Chalta hu mere la.nd ke baal
train-15121,train,0,,नीचे वाला भी दिखा रहा है। Chii....,0.9977,0.0179,0.9799,4,abuse_score_drop,Niche wala bhi dikhaya raha hai. Chii....
train-15123,train,0,,सूवर निकल गई भाई,0.9936,0.0259,0.9677,4,abuse_score_drop,Sooar nikal gayi bhai
train-15148,train,0,,जहन्नुम में हे,0.9979,0.0066,0.9913,4,abuse_score_drop,Jahan num ho tum he
train-15136,train,1,,"काशी एवं कन्नौज नरेश #महाराजा_जयचंद_राठौर/ गहरवार   एक ऐसा महान राजा जिसे खुद हिंदुओं ने बदनाम कर दिया  कई सदियों से एक बात भेड़ चाल की तरह चली आ रही है... की #महाराजा_जयचंद जी गद्दार थे... इतिहास में आज तक इस बात के साक्ष्य नहीं मिले हैं, ये बस दुश्मनों की एक चाल थी जो आज भी कामयाब है।  धर्म परायण और देशभक्त #महाराजा_जयचंद जी ने गोरी को कोई बुलावा नहीं भेजा था,,,,,  बुलावा भेजने वाले #चार गद्दार थे उनके नाम..... (१) माधो भट्ट,  (२) प्रताप जैन,  (३) नितिराव      और  (४) धर्मयान_कास्यथ थे।   क्या #महाराजा_जयचंद जी इतने विचारहीन थे कि स्वयं ही अपने सर्वनाश की योजना बनाते   कन्नौज की सेना इतनी शक्तिशाली थी कि #महाराजा_जयचंद जी बिना किसी सहायता के #राजपूत सम्राट पृथ्वीराज चौहान जी को पराजित कर सकते थे... एक छोटा सा निवेदन है...🙏  जब इतिहास की जानकारी नहीं है तो कृपया कर इस तरह की पोस्ट करके अपने पूर्वजों पर लालछन  न लगाए....  जय हो #राजपूत_सम्राट_पृथ्वीराज_चौहान जी🙏 जय हो धर्मपरायण और देशभक्त #महाराजा_ जयचंद जी 🙏  🚩⚔️क्षत्रिय धर्म युगे युगे 🚩  जय श्री राम 🙏🚩 जय मां भवानी 🙏🚩",0.0089,0.0141,-0.0052,4,collapsed_length,"Kashi aur Kanoj ke naresh #Maharaja_Jayachand_Rathore/ Gaharwar ek aisa mahan raja jo khud hinduon ne badnam kar diya, kai sadio se ek baat bhed chal ki #Maharaja_Jayachand gaddar the... itihas me aaj tak is baat ke saakshya nahi mile hai, ye bas dusmon ki ek chal thi jo aaj bhi kaamyaab hai. Dharm parayak aur deshbhakt #Maharaja_Jayachand ji ne gori ko koi bulawa nahi bheja tha,,, bulawa bhejne wale #char gaddar the unke naam..... (1) Madho Bhatt, (2) Pratap Jain, (3) Nitirav aur (4) Dharmayana_Kasyath the. Kya #Maharaja_Jayachand ji itne vicharahin the ki swayam hi apne sarvnash ki yojana banate, Kanoj ki sena itni shakthishal hai ki #Maharaja_Jayach"
train-15168,train,0,,हमारे यहां के नौजवान युवा शक्ति फटी जींस पहन कर गर्व करती है यह क्या कम है,0.9935,0.0139,0.9796,4,abuse_score_drop,"Hmare yahan ke naujawaan youth shakti fitti jeans pehkar gaurav karta hai, ye kya kam hai?"
train-15181,train,0,,डॉग से मरवा ओगे क्या चले जा,0.9979,0.0139,0.984,4,abuse_score_drop,"Dog se marwa oge, kya chale jaaye"
train-15209,train,0,,बेटी से नफरत इतनी क्यों करते हैं,0.9631,0.006,0.9571,4,abuse_score_drop,Beta se nafarat itni kyun karta ho?
train-15213,train,0,,योगी बाबा बेटियो के हक मे आपका हर फैसला सर्व मान्य होगा पर मेरा एक सवाल है ये सब चुनाव आने पर ही ऐसा फैसला क्यो लेना पडता है,0.945,0.0065,0.9386,4,abuse_score_drop,"Yogi Baba, betiyon ke hukm me aapka har faisala sarvaman hai par maine ek sawaal hai, ye sab chunav aane par hi aisaa faisala kyun lena padta hai?"
train-15223,train,0,,ओ रावत हमारे यहां गधा से खेती होता है..….,0.9978,0.0112,0.9866,4,abuse_score_drop,O Raut hamare yahan gand se kheti hota hai...
train-15258,train,0,,ऐसे ना ब्रा दिखया करो नहीं नजर लग जाएगी,0.999,0.0101,0.989,4,abuse_score_drop,"Aise na bra dikhaya karo, nahi toh nazar lag jayegi"
train-15269,train,0,,"सही कहा आपने, जब भगवान अकल बाट रहा था तब यह भाजपाई पेशाब करने गये थे...😂🤣😂🤣😂🤣",0.9723,0.0623,0.91,4,abuse_score_drop,"Sahe kaha aapne, jab bhagwan akal baat raha tha tab ye bjp peeshewabaane gaye the...😂🤣😂🤣😂🤣"
train-15294,train,0,,ओर फिर सुवर,0.9799,0.0096,0.9702,4,abuse_score_drop,Or phir suvar
train-15308,train,0,,बगड़ चड्डी करंट लग जाए,0.998,0.0121,0.986,4,abuse_score_drop,Bagdi chaddi current lag jaye
train-15312,train,0,,इस भारत देश में रंडुओ का ही राज है,0.9984,0.0096,0.9887,4,abuse_lexicon_missing,Is Bharat desh mein randuO ka hi raj hai
train-15313,train,0,,साली गाड मारकै बदल जाती हो,0.9989,0.0306,0.9683,4,abuse_score_drop,Sali gadi marke badal jati ho
train-15327,train,0,,कुत्ते हो क्या,0.9986,0.0058,0.9928,4,abuse_score_drop,Kutta ho kya
train-15330,train,0,,कहां का माल है ओ सेक्सी हो बंगाल के कहां का बिहार का बंगाल यूपी का,0.9966,0.0082,0.9884,4,abuse_score_drop,"Kahan ka mal hai, o sexy ho, Bihar ka, Bengal ka, UP ka?"
train-15351,train,0,,इसके मु से नफ़रत है साला,0.9915,0.0296,0.9619,4,abuse_score_drop,Iske mu se nafrat hai sala
train-15348,train,0,,Kya aaplog bhi संस्पेंस वाला vdo बनाते है अधिकांश लोग नेगेटिव ही सोचता होगा । इससे अच्छा है कि ऐसा वैसा vdo नही बनाये,0.9873,0.009,0.9783,4,abuse_score_drop,"Kya aaplog bhi suspense wala video banate ho, adhiktar log negative hi sochta hoga. Isse achha hai ki aisa video hi na banaye"
train-15347,train,0,,ये वाला तो ओवैसी पे ज्यादा अच्छा लगेगा वही है हमारे देश का सबसे बड़ा वाईरस...,0.9747,0.0092,0.9656,4,abuse_score_drop,"Ye wala to Owaisi pe jyada achha lagega, wahi hai hamare desh ka sabse bada virus..."
train-15354,train,0,,सात पागल है क्या,0.9921,0.0238,0.9683,4,abuse_score_drop,Saat pagal hai kya
train-15380,train,0,,आप लोगो के पास बहुत पैसा होता और दुसरी इन्कम भी ज्यादा.  फिर क्यो बहन जी?,0.9904,0.0251,0.9653,4,abuse_score_drop,"Aap logon ke pas bahut paisa hota hai aur dusri income bhi jyada, phir kyunki behen ji?"
train-15385,train,0,,हिंदू इतना ही समझ जाते तो इन चूतियों को वोट क्यों देते  😠😡,0.9993,0.9992,0.0001,4,abuse_lexicon_missing,Hindu itna hi samajh jate to in chutiyon ko vote kyun dete 😠😡
train-15383,train,0,,लड़कियो को Facebook - Ťwitter - Înstagram पर 1000+ Followers चाहिए और Řeality में एक कुत्ता 🐕 भी Follow करले तो मम्मी - मम्मी चिल्ला कर भागती है 😂😜😂,0.9981,0.274,0.7241,4,abuse_score_drop,Larkiyon ko Facebook - Twitter - Instagram par 1000+ followers chahiye aur reality me ek kutta 🐕 bhi follow kare to mummy - mummy chillake bhagti hai 😂😜😂
train-15406,train,0,,", मर्द हो की औरत",0.9966,0.0211,0.9755,4,abuse_score_drop,Mard ho ya aurat
train-15418,train,0,,मै  थूकु क्या  तेरी  सुरत पे,0.9991,0.0434,0.9557,4,abuse_score_drop,Main toh kya teri surat pe tootku raha hoon
train-15441,train,0,,ये क्या पागल पन है,0.9925,0.0484,0.9441,4,abuse_score_drop,Ye kya pagalpan hai
train-15438,train,0,,हरामखोर गुजरात्यांचा भडवा. महाराष्ट्रद्रोही.,0.9993,0.012,0.9873,4,abuse_score_drop,Haramkhur Gujaratancha bhadva. Maharashtra-drohi.
train-15485,train,0,,मेरा वाला भी चुस लोगी क्या इक बार,0.9992,0.0137,0.9855,4,abuse_score_drop,"Mera wala bhi chus lo, kya ek baar"
train-15509,train,0,,नहीं छूपना है तो अपने पापा को भी दे दो,0.9879,0.0619,0.9261,4,abuse_score_drop,Nahin chupna hai to apne papa ko bhi de do
train-15512,train,0,,"लगता है ये भूल गई थी मेअकप💄 लगाना, बिना मेअकप के देखो ,लग रही है रानू मंडल   की छोटी बहन है 🤣😆😂😂",0.9987,0.0117,0.987,4,abuse_score_drop,"Lagta hai ye bhool gayi thi makeup lagane ke, bin makeup dekh lo, lag rahi hai Rani Mandal ki chhoti behen hai 😣😆😂😂"
train-15518,train,0,,वाओ वेरी सेक्सी,0.9874,0.0068,0.9807,4,abuse_score_drop,Vao very sexy
train-15519,train,0,,कपड़ा उतारो अभी बी,0.9913,0.0172,0.9741,4,abuse_score_drop,Kapda utaro abhi bhi
train-15522,train,0,,लवडा.फूटला.रेभो🤣🤣🤣🤣🤣,0.9979,0.0187,0.9792,4,abuse_score_drop,Lavda. Footla. Revo🤣🤣🤣🤣🤣
train-15536,train,0,,डूब मरो साले सारे एक्सपर्ट और कुछ सीखो कोरोना से भी वो कहा से कहा चला गया और आज तुम वही पर ही हो।कुछ शर्म कर और दवा निकाल निकमो।😏😏😏😏😏,0.9973,0.0247,0.9726,4,abuse_score_drop,"Duba mero sale, sare experts or kuch seekho. Corona se vo kaha se kaha chala gaya aur aaj tum wahi par hi ho. Kuch shame karo aur dawa nikalo nikmo. 😏😏😏😏😏"
train-15535,train,0,,"घरेलु उपचार  .............                🆎 1. अगर आपको कुत्ता काट     ले तो आप उसे काट लें,      हिसाब बराबर....🐶😷😏              🆎 2. दूध फट जाए तो      सफ़ेद धागे से सील लें,      किसी को पता      नहीं चलेगा ....🍼😉😝              🆎 3. अगर आप के बाल      गिरते हों तो मुंडन  .   करवा लें, फिर      नहीं गिरेंगे.....💇🏻😃👴🏻              🆎 4. अगर आप के दांत      में कीड़ा लग जाए तो      एक दो हफ्ते तक कुछ     खाएं पीयें नहीं, कीड़ा     अंदर ही भूखा      मर जाएगा ...😁😹               🆎 5. अगर गले में दर्द      हो तो किसी से      गला दबवा लें,      फिर कभी दर्द      नहीं होगा....🙅🏻😝               🆎 6. अगर आप को रात मैं      नींद नहीं आती तो      दिन मैं सो जाएँ ... 😴😆               🆎 7. अगर आप के हाथ मैं     बहुत दर्द है तो एक      मज़बूत हथौड़ी लें      और ज़ोर से पाँव पे      मारें, यक़ीन करें आप      हाथ का दर्द भूल जायेंगे..🔨😂                🆎 घरेलु उपचार  से फायदा हो तो दुआओं में  याद रखना ....😍😚😌  वर्ना खुश तो मैं वैसे भी हूँ  😎😎😝😝😎😎 👯👯👯💃💃💃💃💃 👉👉👈👈",0.9884,0.0058,0.9826,4,collapsed_length,Home remedies ..........
train-15602,train,0,,"फटी फटी, फटी रे फटी😂😂🤣🤣 स्नेहा दुबे नाम ही काफी है 😊😊",0.9932,0.0123,0.9809,4,abuse_score_drop,"Faty faty, fati re fati 😂😂🤣🤣 Sneh Dubey naam hi kafi hai 😊😊"
train-15608,train,0,,चोद ने देगी तो अपना नंबर भेज,0.9992,0.5629,0.4364,4,abuse_score_drop,Choda ne degi to apna number bhej
train-15624,train,0,,बेटी हमारी जान होती हैं भाई बटा तो नालायक होते हे बेटियां नादान होती हे,0.9804,0.0057,0.9747,4,abuse_score_drop,"Beta hamari jaan hoti hai, bhai bitta to nalaayak hota hai, betiya nadan hoti hai"
train-15621,train,0,,सब बकवास है अगले दस सालों में bjp खत्म हो जाएगी जो जनता को प्रेम सिखाएगा वही देश पर राज करेगा,0.9776,0.0154,0.9623,4,abuse_score_drop,"Sab bakwas hai, aage wale 10 saalon me BJP khatam ho jayega, jo janta ko prem sikhaega wahi desh par raj karega"
train-15643,train,0,,इनको चुड़ैल पकड़ लिया क्या,0.9993,0.0442,0.9551,4,abuse_score_drop,Inko chudail pakkar liya kya
train-15683,train,0,,कुत्ता का goo,0.9955,0.0084,0.9871,4,abuse_score_drop,Kutta ka goo
train-15679,train,0,,मेरे साथ भी होता है पागल साली चुड़ैल माय बायको,0.9992,0.3049,0.6943,4,abuse_score_drop,Mere saath bhi hota hai pagal sali chudail may bhaiya ko
train-15658,train,0,,"इंसान भविष्य का पहले सोचता है की अगर कुच बात बन जाए तो मुझे उसमे बदनामी ना मिले और में अपनो में सेफ राहु पर ये केसा ""प्यार जताना भी नही आता और  बतनाभी नही आता विस्वास हो तो wel come👍rrr m",0.9623,0.016,0.9462,4,abuse_score_drop,"Insan bhavi ka pehle sochta hai ki agar kuch baat ban jaye to maine usme badnama na mile aur main apne me safe rahna. Iska ""pyar jatana bhi nahi aata aur batana bhi nahi aata. Vishwas ho to welcome👍rrr m"
train-15703,train,0,,पागल लड़की मुझ से मरवाएगी,0.9963,0.0132,0.9831,4,abuse_score_drop,Pagal ladki mujhe marwayegi
train-15718,train,0,,ये दोगले है भाई ।।।।,0.9975,0.9866,0.0109,4,devanagari_remaining,Ye dogle hai bhai ।।।।
train-15719,train,0,,तू मुझसे काय का बदला लेगी रे चुन चुन के,0.9823,0.7231,0.2592,4,abuse_score_drop,Tum mere se kaay ka badla legi re chun chun ke
train-15681,train,1,,"3.पल पल सुनहरे फूल खिले, कभी न हो काँटों से सामना, जिंदगी आपकी खुशियो से भरी रहे, यही है संक्रांति पर हमारी शुभकामना!4.इस वर्ष की मकर संक्रांति, आपके लिए हो तिल लड्डू जैसी मीठी ! मिले कामयाबी पतंग जैसी उँची, इसी कामना वाली मकर संक्राति !!   5. बिन बादल बरसात नहीं होती, सूरज के उगे बिना दिन की शुरुआत नहीं होती! हम जानते है हमारे बिना विश की आप की  कोई त्यौहार शुरुआत नहीं होती, आप सभी को मकर संक्रांति की हार्दिक शुभ कामना !!  ￼￼  6. तिल हम है और गुड़ हो आप, मिठाई हम है और मिठास हो आप, इस साल के पहले त्योहार से हो रही अब शुरुआत… आपको और आपके परिवार को हैप्पी मकर संक्रांति7.त्यौहार नहीं होता है अपना पराया, त्योहार वही जिसे सबने मनाया, तो मिला के गुढ़ में तिल, पतंगन संग उड़ जाने दो दिल, हैप्पी मकर संक्रांति   8. तील हम है, और गुड़ हो आप, मिठाई हम है, और मिठास हो आप, इस साल के पहले त्योंहार से हो रही आज शुरुआत… आपको हमारी ओर से Happy Makar Sankrat9.काट ना सके कभी कोई पतंग आपकी, टूटे ना कभी डोर विश्वास की,छू लो आप ज़िन्दगी की सारी कामयाबी,जैसे पतंग छूती है ऊंचाइयां आसमान की.",0.0046,0.0207,-0.0162,4,collapsed_length,"3. Pal-pal suhane phool khile, kabhi na ho kante se samna, zindagi aapki khushiyon se bhari re, ye hi hai sankranti par hamari subhkamna!"
train-15732,train,0,,हिंदुओं को मूर्ख कहने वाले सबसे बड़ा मूर्ख सूअर की औलाद है जय श्री राम,0.9992,0.0212,0.978,4,abuse_score_drop,"Hindu ko mota kehane wala sabse bada mota sur ki aulad hai, Jai Shri Ram"
train-15747,train,0,,साली पागल बना रही है इंडियन का,0.999,0.0107,0.9883,4,abuse_score_drop,Sali pagal bana rahi hai Indian ka
train-15762,train,0,,टॉपिक ही बकवास है क्योंकि एक ऐंगल से देखा जा रहा है,0.9608,0.0087,0.9521,4,abuse_score_drop,Topic hi bokwas hai kyunki ek angle se dekha ja raha hai
train-15795,train,0,,कुत्ते धक्का क्यूं दिया,0.956,0.0105,0.9455,4,abuse_score_drop,Kutta dhakka kyun diya
train-15788,train,0,,बहन पागल हो गई है इतनी मोटी है मजा नहीं आता,0.9984,0.0212,0.9772,4,abuse_score_drop,"Behen pagal ho gayi hai, itni moti hai, maza nahi aata"
train-15806,train,0,,नये नये लन्ड लेती है ये,0.9991,0.0173,0.9818,4,abuse_score_drop,Ye naye-naye lund leti hai
train-15814,train,0,,औरतें रानी लक्ष्मीबाई से अब रंडी भाई हो गई है,0.9989,0.0593,0.9396,4,abuse_score_drop,Oraat rani Lakshmi Bai se ab randi bhai ho gayi hai
train-15844,train,0,,साली सही है,0.9956,0.0056,0.99,4,abuse_score_drop,Sali sahi hai
train-15863,train,0,,भूत आ गया क्या बॉडी पर दादी माँ,0.9982,0.0314,0.9668,4,abuse_score_drop,"Bhoot a gaya kya body par, dadi ma?"
train-15825,train,0,,"बेरोजगारी क्यूँ?            कड़वा है मगर सत्य है   1.मजदूरी करोगे....?      नहीं  2.परचुन की दुकान पर काम करोगे..?      नहीं 3. बाइक कार का काम जानते हो..?     नहीं 4. बिजली के मिस्त्री बनोगे...?     नहीं 5. पेंटिंग का काम आता है..?     नहीं 6. मिठाई बनाना जानते हो...?     नहीं 7. भैया कोई हस्तकला मे निपुण तो होगे...?     नहीं पर मैं B. A. किया हुँ, M.A. किया हुँ I बहुत अच्छी बात है पर कुछ काम जानते हो I कुछ तो काम आता होगा सैकड़ों की संख्या में काम है I नहीं काम तो कुछ नहीं आता I😇  बताओ अब ऐसे युवा सिर्फ हमारे ही देश में क्यूँ है?  क्योंकि हमारा युवा दिखावे की जिंदगी जीने का आदि हो गया है l यहां सबको कुर्सी वाली नोकरी चाहिए जिसमें कोई काम भी ना करना पड़े l ऐसा युवा सच में देश के लिए अभिशाप ही है l जहां अपनी आजीविका के लिए भी काम करने से हिचकिचाता है l शर्म आनी चाहिए खुद की कमजोरी को बेरोजगारी का नाम देते हुए l हर साल लाखों बच्चे डिग्री लेके निकलते है पर सच कहू तो सब के हाथ में काग़ज़ का टुकड़ा होता है हुनर नहीं l जब तक आप खुद में कुछ हुनर पैदा करके उसको आजीविका अर्जन में प्रयोग मे नह",0.9738,0.9013,0.0725,4,collapsed_length,Be-rojagari kyun? Karda hai magar sach hai.
train-15876,train,0,,बहन जी कम से कम चम्मच तो ले लिया होता,0.9906,0.0128,0.9778,4,abuse_score_drop,Behen ji kam se kam chammach to le liya hota
train-15884,train,0,,किसान नहीं गद्दार है देश के,0.9887,0.0129,0.9758,4,abuse_score_drop,Kisan nahi gaddar hai desh ke
train-15886,train,0,,तूज़्या आईला बसव घोद्याच्य बुल्यवर,0.9835,0.0067,0.9768,4,abuse_score_drop,Tujya aila basa ghadya chya bulyawar
train-15912,train,0,,😜😜😜 अब साला ये तो दुनिया का 8वा  अजूबाही होगा 🤗🤗🤗🤗 जो दोन दे वो भी एकसाथ 🤗🤗🤗,0.9644,0.0291,0.9353,4,abuse_score_drop,Ab sala ye to duniya ka 8va azooba bhi ho jayega jo dono de vo bhi ek saath 😜😜😜
train-15933,train,0,,इतना बड़ा हो गया है पागल लड़का कैसे कर रहा है 🤭🤭🤭😂🤣😂🤣😁🤣😁🤣🤣😜😜😜,0.9457,0.0227,0.923,4,abuse_score_drop,"Itna bada ho gaya hai, paagal ladka kaise kar raha hai 😂🤣😂🤣😁🤣😁🤣😁🤣😜😜😜"
train-15963,train,0,,जिनको पेट्रोल बहुत महंगा लग रहा था आज से सस्ता हो गया है कृपया खरीद के पीना शुरू कर दे.,0.9233,0.3011,0.6223,4,abuse_score_drop,"Jo log petrol ki kami se pareshan the, unki problem solve ho gayi hai, ab se petrol sasta ho gaya hai, khareeda ke pehne ke shuru kardo."
train-15973,train,0,,शर्म हया लज्जा दोनों इस डांस मैं,0.9979,0.007,0.991,4,abuse_score_drop,Sharman hayya lachcha dono is dance mei
train-16000,train,0,,हरामी तुम सब लोग हो,0.9991,0.0056,0.9935,4,abuse_score_drop,Harami tum sab log ho
train-16044,train,0,,अंदर जैसे बहुत ज्यादा अखड रहा हो  कलेजा चिथड़ा चिथड़ा फट रहा हो,0.9981,0.0142,0.984,4,abuse_score_drop,"Andar jaise bahut jyada angrez wala kadam raha ho, kalaja chithda chithda phat raha ho"
train-16048,train,0,,🎉🌹good mornig 🌹  ✨all gays ✨ केसे हो सारे बेरोजगार 😂😂😂,0.925,0.0576,0.8674,4,abuse_score_drop,Good morning all gays kaise ho sare berojgar huyein 😂😂😂
train-16058,train,0,,बस आपके निप्पल को मिस किया,0.9941,0.8085,0.1857,4,abuse_score_drop,Bas aapke nipple ko miss kiya
train-16073,train,0,,चड्ढी फ सी बैंक,0.9893,0.0179,0.9715,4,abuse_score_drop,Chaddi farse bank
train-16084,train,0,,भाई सच चस  बता   चड्डी। देखी  और कुस 🤣🤣🤣🤣🤣,0.9926,0.0388,0.9537,4,abuse_score_drop,Bhai sach chas bata chaddi. Dekhi aur kus 😂😂😂😂😂
train-16124,train,0,,छक्का भाई बहुत अच्छे कर रहे हो,0.9955,0.0121,0.9834,4,abuse_score_drop,Chhakka bhai bahut acche kar rahe ho
train-16152,train,0,,"नहीं रे तेरे बाप का है, और तेरा बाप मैं हूं",0.9984,0.02,0.9784,4,abuse_score_drop,"Nahi re tera baap hai, aur tera baap main hun"
train-16168,train,0,,तु बहुत चिकनी है यार,0.9821,0.0059,0.9762,4,abuse_score_drop,Tu bahut chikni hai yaar
train-16177,train,0,,छक्का की पढ़ाई कर रही हैं,0.9986,0.0225,0.976,4,abuse_score_drop,Chhakka ki padhai kar rahi hai
train-16170,train,0,,तुम्हारे जैसे लड़के हैं जनाब जिनको मुट्ठी मारना होता तो घर के बाहर जाना पड़ता है कि बाथरूम कम पड़ गया था कि हम मुट्ठी मारने के लिए जो दूर जा रहे हो मुट्ठी मारने लोड़े के बाल,0.9987,0.0112,0.9875,4,abuse_score_drop,"Tumhare jaise ladke hain janab, jo marne wala mara to ghar se bahar jana padta hai ki bathroom kam pada tha, marne wala mara to door jayege, marne wala mara to lothe ke bal me marne wala mara."
train-16192,train,0,,मादरचोदो वीडियो बनाने बाले की,0.9993,0.0205,0.9787,4,abuse_score_drop,Madarchodo video banane wale ki
train-16195,train,0,,अब कहा वो मोटी बेहस् जो,0.9943,0.0156,0.9788,4,abuse_score_drop,Ab kahan woh moti behen joh hai
train-16216,train,0,,"सब को हो क्या गया है,, जहा देख रहे है सब यहि दिखा रहीं है,,, सिर्फ निप्पल ही कोई नहीं दिखा रही है 😂😂",0.996,0.0272,0.9687,4,abuse_score_drop,"Sabko kya ho gaya hai, jaha dekh raha hu sab yahi dikha rahi hai, sirf nipple ko koi nahi dikha rahi hai 😂😂"
train-16226,train,0,,दोगला हिन्दू को mugla का नाम चाहिए,0.9986,0.7631,0.2355,4,abuse_score_drop,Donga Hindu ko mugla ka naam chahiye
train-16231,train,0,,साला कोरोना हैं या किसी आयटी कंपनी का सॉफ्टवेअर हरसाल अपडेटेड व्हर्जन लॉन्च हो रहा है!,0.984,0.0077,0.9763,4,abuse_score_drop,"Sala corona hai ya kisi IT company ka software, har saal apnay updated version ka launch karte rehte ho!"
train-16238,train,0,,ऐसी रंडी से कौन प्यार करेगा कि जो पहला प्यार को छोड़कर दूसरा प्यार के पास चला चली गई,0.9991,0.0196,0.9796,4,abuse_score_drop,Aesi randi se kon pyar karega jo pehla pyar ko chhodkar dusra pyar ke paas chala chali gayi
train-16240,train,0,,येशा बीडिवो बनाने से अछा रंडी बन जावो,0.9992,0.019,0.9802,4,abuse_score_drop,Yasha beedi banaane se achha randi bana jao
train-16245,train,0,,अरे सालो कितना वायरस बनाओ गे,0.9792,0.0246,0.9546,4,abuse_score_drop,Arey salo kitna virus banaoge
train-16256,train,0,,दुध बहुत बड़े बड़े हे यार झुलरहा है,0.9688,0.0104,0.9584,4,abuse_score_drop,"Doodh bahut bade bade hai yaar, jhul raha hai"
train-16273,train,0,,लास्ट के तीन सेकंड काट देता तो आज टायगर के बाद तुझे लोग याद रखने लगते थे 😄😄,0.9971,0.0453,0.9518,4,abuse_score_drop,Last ke teen seconds cut deta to aaj Tiger ke baad tujhe log yaad rakhte the 😄😄
train-16280,train,0,,सूअर के खून को,0.9991,0.007,0.9922,4,abuse_score_drop,Suya ke khun ko
train-16282,train,0,,मसाज  करवा कर आई है,0.9967,0.0077,0.989,4,abuse_score_drop,Massage karke aayi hai
train-16276,train,0,,अचानक से हेलीकॉप्टर गिर जाना ये ऐक साजिश है  औऱ सरकार जनता को दिखाने के लिये इसे हादसा बता रही है,0.9699,0.0227,0.9472,4,abuse_score_drop,Achanak se helicopter gir jana ye ek saazish hai aur sarakar janta ko dikhaane ke liye ise haida sa bata rahi hai
train-16305,train,0,,नाम बनते हैं रिस्क से😎😎                    Or  चुतीये के बनते हैं इश्क से 🤣😂,0.999,0.0137,0.9853,4,collapsed_length,Nam banthe hain risk se 😎😎
train-16339,train,0,,"पंजाब में विश्व की  सबसे बड़ी चौथी चर्च बन रही है किसी ने नहीं कहा चर्च की जगह  हॉस्पिटल बनवा दो,  इनकी अम्मी केवल ""राम मंदिर"" के समय ही विधवा होती है।",0.9954,0.0103,0.9851,4,abuse_score_drop,"Punjab me world ki sabse badi chauthi church ban rahi hai, kisi ne nahi kaha church ki jagah hospital banwado, inki ammi keval ""Ram Mandir"" ke samay hi vidhva hoti hai."
train-16398,train,0,,बधाई हो आप साला बन गए 😂😂🤣🤣,0.9666,0.0142,0.9524,4,abuse_score_drop,Badhai ho aap sala ban gaye 😂😂🤣🤣
train-16405,train,0,,तेरा फिगर ऐसा मत बता यार तेरा फिगर देखकर मुझे कुछ कुछ होता है रे खुजली होती है मुझे रे बाबा तेरी चिकनी सी कमर देख कर,0.9952,0.0081,0.9871,4,abuse_score_drop,"Tera figure accha mat bata yaar, tera figure dekhke mujhe kuchh kuchh hota hai re, khujli hoti hai mujhe re baba, teri chikni si kamr dekhke."
train-16414,train,0,,अरे कुत्ती अपनी चड्डी भी उतार दे और यह जो दिखा रही है ना यह पूरा गोल दिखा दे बहुत अच्छा लगेगा पूरे 5 वर्ष आएंगे,0.9992,0.9991,0.0001,4,abuse_lexicon_missing,"Arey kuttii apni chaddi bhi utar do aur jo ye dikha rahi hai na, ye pura gol dikha do, bahut achcha lagega pura 5 saal aayenge"
train-16424,train,0,,तुमारा boy freand का खड़ा नही हो रहा हैं तो मेरा खड़ा हैं,0.9985,0.0154,0.9831,4,abuse_score_drop,Tumhara boyfreand ka khada nahi ho raha hai to mera khada ho raha hai
train-16456,train,0,,ठीक है तुम्हारी आदत है पिछवाड़ा दिखाएं,0.9989,0.0292,0.9697,4,abuse_score_drop,Tumhe toh yeh adat ho gayi hai picchwada dikhaana
