row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
test-628,test,0,,साली कैरी बिली,0.9918,0.0535,0.9383,3,abuse_score_drop,Sali carry billy
test-657,test,0,,सुपर सेक्स वाली,0.9732,0.0172,0.956,3,abuse_score_drop,Super sexy wali
test-705,test,0,,बहुत शर्म की बात है। सभी गाने अधूरे है।,0.9053,0.0165,0.8888,3,abuse_score_drop,Bahut shame hai. Sabhi gane adhure hai.
test-765,test,0,,सरम कर नास्तिक लड़की,0.9969,0.0663,0.9306,3,abuse_score_drop,Sarm kar nastik ladki
test-667,test,0,,चमचों को सुझाव है कि अपना खून जलाने से बचें अन्यथा 2024 तक इतनी WEEKNESS हो जायेगी कि 2024 का झटका नहीं सहन कर पाओगे।,0.9882,0.746,0.2422,3,abuse_score_drop,Chamcho ko suggestion hai ki apna khoon jalane se bachein anyatha 2024 tak itni weakness ho jayega ki 2024 ka jhatka nahi sahna paroge.
test-754,test,0,,अरे मोटी जिद्दी हो जिंदा हो या मर गई हो,0.9897,0.0249,0.9648,3,abuse_score_drop,"Arey moti jiddi ho, jinda ho ya mar gayi ho"
test-882,test,0,,सूअर हमेशा सूअर ही रहते है...,0.9897,0.0345,0.9552,3,abuse_score_drop,Sura hamesha sura hi rehta hai...
test-891,test,0,,चोदने को मिल सकता है कि नही,0.9976,0.0148,0.9828,3,abuse_score_drop,Chodne ko milega ki nahi
test-955,test,0,,जितने दंगे सीरियल ब्लास्ट और आतंकी घटना हुए उसमे तुझ जैसे सुवर ही थे और कोई नही।,0.9886,0.0116,0.977,3,abuse_score_drop,Jitne dange serial blast aur terorist incident hue unmein tum jaise suvar hi the aur koi na.
test-1044,test,0,,लौड़े जैसी चल रहा है,0.9964,0.2727,0.7237,3,abuse_score_drop,Lorde jaisi chal raha hai
test-1060,test,0,,तुम्हारे सुवर फुफ़ा है,0.9876,0.0126,0.975,3,abuse_score_drop,Tumhare suvar fafa hai
test-1165,test,0,,टटी मे भी पढ लिया करो,0.9941,0.3512,0.6428,3,abuse_score_drop,Tuti me bhi pad liya karo
test-1255,test,0,,सिद्धार्थ शुक्ला की जगह कोई नहीं ले सकता साला हमशकल कहां से लगता है और होगा बड़ा यह हमशक्ल लेकिन जो सिद्धार्थ की जगह हमारे दिल में है वह कोई और हमशक्ल नहीं ले सकता,0.8007,0.0176,0.7831,3,abuse_score_drop,"Siddharth Shukla ki jagah koi nahi le sakta sala, hamshakal kahan se lagta hai aur ho ga bada yeh hamshakal lekin jo Siddharth ki jagah hamare dil me hai woh koi aur hamshakal nahi le sakta"
test-1303,test,0,,ये जिग्दगी बडी कुत्ती चीझ है एक बार अगर मोका मुझे मिले ना तो कसम से हम झिदागी से एक ही सिखवा करेगे की  सामने वाली की हर दुवा कबूल हो कबूल हो🙂,0.9401,0.0121,0.928,3,abuse_score_drop,"Ye jidagai badi kuttie cheez hai, ek baar agar mokha mujhe mile na to kasm se hum jidagai se ek hi sikhta denge ki samne wali ki har duwa kabul ho kabul ho."
test-1426,test,0,,सीधा जेल मे डालो कुत्तो को 😡😡😡😡,0.9917,0.9492,0.0426,3,abuse_lexicon_missing,Saidha jail me daalo kutto ko 😡😡😡😡
test-1458,test,0,,लंड ना होता तो क्या होता क्या अच्छा खासा मूड़ को खराब कर दिया,0.9973,0.1452,0.8522,3,abuse_score_drop,"Land na hota to kya hota, kya achcha khasa mood ko kharaab kar diya"
test-1433,test,0,,आज समाज में जो कुछ भी हो रहा है सब इन्ही सबकी वजह से हो रहा है इन लोगों की नकल कर करके आज समाज पूरी तरह से भ्रष्ट हो चुका है,0.8618,0.1285,0.7333,3,abuse_score_drop,"Aaj society me jo bhi ho raha hai sab in logo ki wajah se ho raha hai, in logo ki nakkal karke aaj society puri tarah se corrupt ho chuka hai"
test-1484,test,0,,तुजसे काम कर अपना भूतनी की,0.9826,0.0126,0.97,3,abuse_score_drop,Tujse kama karta hai apna bhootni ki
test-1540,test,0,,एक काली औरत काली साडी पहन कर काली की पुजा करणे चाली,0.9615,0.0424,0.9191,3,abuse_score_drop,"Ek kali aurat kali sari pehkar kali ki puja kar rahi hai, chali"
test-1642,test,0,,कांग्रेस सुरु से ही गद्दार थी और गद्दार रहेगी,0.9915,0.0203,0.9712,3,abuse_score_drop,Congress se suru se hi gaddar thi aur gaddar hi rehigi
test-1815,test,0,,फेंकू भगाओ देश बचाओ,0.9913,0.0354,0.9558,3,abuse_score_drop,"Phena bhagao, desh bachao"
test-1967,test,0,,किसी भी आदमी के नीचे आ जा मार ही डालेगा अपने हथियार से.....😝,0.933,0.6614,0.2716,3,abuse_score_drop,"Kisi bhi admi ke niche a ja, mar hi dalenge apne hathyar se... 😝"
test-1891,test,0,,𝐹𝑎𝑘𝑢 ये जितना देश घुम रहा है उतना ही 𝑑𝑒𝑠ℎ 𝑚𝑒 महंगाई बढ रही है,0.8835,0.4679,0.4156,3,abuse_score_drop,Faku ye jitna desh ghum raha hai utna hi desh me mahangai badh rahi hai
test-1969,test,0,,"बाप का महंगाई से फट गया कच्छा ,और  बेटा लिख रहा है कमल का फूल सबसे अच्छा। 😂🤪😂",0.9255,0.0534,0.8721,3,abuse_score_drop,"Bap ka mahangai se phat gaya kachcha, aur beta likh raha hai kamal ka ful sabse best. 😂🤪😂"
test-2141,test,0,,मरी ससुराल में हर sohk पूरी होते है,0.3995,0.0112,0.3883,3,abuse_score_drop,Meri sasural me har sohk puri hoti hai
test-2216,test,0,,मैडम कबी मेरे से वी मिसाज करवा लो कोई मेरा तो तुमारीया ऐसी वीडियो को देख कर बहुत खडा हो जाता है,0.8438,0.5056,0.3382,3,abuse_score_drop,Madam kabhi mere se video misaz kardo. Koi mera to tumariya aise video dekh ke bahut khada ho jata hai.
test-2172,test,0,,"जीस भगवान के सामने इंसानो के उपर अत्याचार होता है,नाइंसाफी होती है,तो ऐसे भगवान को उठाकर कचरे मे फेक देना चाहीये,",0.9241,0.0359,0.8882,3,abuse_score_drop,"Jis bhagwan ke saamne insaano pe upr atyaachar hota hai, nayinsaafi hoti hai, to ise hi kachre mein fek dena chahiye."
test-2225,test,0,,कुत्तो को देशी घी और लड़को को सच्चा प्यार हज़म नहीं होता ये सही है,0.9805,0.7514,0.2291,3,abuse_score_drop,Kutta ko desi ghee aur ladko ko sachcha pyaar hazm nahi hota ye sahi hai
test-2304,test,1,,बसंती इन कुत्तों के सामने नहीं नाचना😁😀😂😂🤣😂,0.9476,0.9798,-0.0321,3,abuse_lexicon_missing,"Basanti in kutto ke saamne naache nahi, basit hai kya tumhare? 😂😂"
test-2377,test,0,,और तलवे चाटू तेरे जैसा।वैसे चाहे तो अमित शाह को बाप मैन ले तूझे अच्छा एलजी रहा ना।,0.9838,0.0215,0.9624,3,abuse_score_drop,Aur talve chaatoo tere jaisa. Waise chaye toh Amit Shah ko bap mane le toojhe achcha LG raha na.
test-2418,test,0,,मेरा लन्ड जोगिंदर 😂😂🤣🤣🤣,0.9949,0.0267,0.9682,3,abuse_score_drop,Mera laund jaginder 😂😂🤣🤣🤣
test-2546,test,0,,लन्ड लेने लायक हो गई,0.9961,0.0065,0.9896,3,abuse_score_drop,Lund lene wali ho gayi
test-2590,test,0,,ढोंगी बाबा नेपाली  है !!!,0.9929,0.0099,0.983,3,abuse_score_drop,Dhongi Baba Nepal wala hai!!!
test-2632,test,0,,सुना है महात्मा गांधी बकरी पेलते थे सॉरी यार पालते थे 😂😂,0.983,0.2747,0.7082,3,abuse_score_drop,"Sunya hai Mahatma Gandhi ne bokri palti the, sorry yaar palte the 😂😂"
test-2652,test,0,,बेस्ट इंडीज का लिंग बडा होता है,0.9808,0.0103,0.9705,3,abuse_score_drop,Best Indian ka ling bada hota hai
test-2745,test,0,,आप तो ऐसे लग गई है कोई गवार हो,0.9357,0.0064,0.9293,3,abuse_score_drop,Aap to aise lag gayi ho koi gawar ho
test-2785,test,0,,सरम आना चाहिए कि एक ना बोलता जानवर के साथ ऐसे करते हो.,0.9957,0.0071,0.9886,3,abuse_score_drop,Saram aana chahiye ki ek na bolta jaanwar ke saath aise karte ho.
test-2166,test,0,,आयशा 👙रंडी🕋अल्लाह🐷मादरचौद🕋खदिजा👙रंडी🕋नवी🐷मादरचौद🐷फातिम👙रंडी🕋मोहम्मद 🐷आयसा👙रंडी🕋अल्लाह🐷मादरचौद           आयशा 👙रंडी🕋अल्लाह🐷मादरचौद🕋खदिजा👙रंडी🕋नवी🐷मादरचौद🐷फातिम👙रंडी🕋मोहम्मद 🐷आयसा👙रंडी🕋अल्लाह🐷मादरचौद          आयशा 👙रंडी🕋अल्लाह🐷मादरचौद🕋खदिजा👙रंडी🕋नवी🐷मादरचौद🐷फातिम👙रंडी🕋मोहम्मद 🐷आयसा👙रंडी🕋अल्लाह🐷मादरचौद        आयशा 👙रंडी🕋अल्लाह🐷मादरचौद🕋खदिजा👙रंडी🕋नवी🐷मादरचौद🐷फातिम👙रंडी🕋मोहम्मद 🐷आयसा👙रंडी🕋अल्लाह🐷मादरचौद          आयशा 👙रंडी🕋अल्लाह🐷मादरचौद🕋खदिजा👙रंडी🕋नवी🐷मादरचौद🐷फातिम👙रंडी🕋मोहम्मद 🐷आयसा👙रंडी🕋अल्लाह🐷मादरचौद,0.9976,0.9976,0.0,3,collapsed_length,Ayesha 👙randi 🕊️Allah 🐷madrchod 🌟Khadija 👙randi 🕊️Nabi 🐷madrchod 🐷Fatima 👙randi 🕊️Mohammad 🐷Ayesha 👙randi 🕊️Allah 🐷madrchod
test-2836,test,0,,मन से अछा होना चाहिए गोरे तो सूवर भी होते हे,0.9292,0.0361,0.8931,3,abuse_score_drop,Man se achha hona chahiye gora to suvar bhi hote he
test-2834,test,0,,बहुतों को बेरोजगार कर दिया इस बुड्ढ़े ने। प्राइवेट सेक्टर सभी बंद कर दिए,0.9443,0.1353,0.8091,3,abuse_score_drop,Bhootno ko beerojgar kar diya is budhhe ne. Private sector sabhi band kar diye
test-2924,test,0,,जनता इतना मुर्ख नही है भाई ।अमेठी का रणछोर याद है।,0.981,0.0985,0.8825,3,abuse_score_drop,Janata itna murkh nahi hai bhai. Amethi ka ranchhor yaad hai.
test-2877,test,0,,", क्या आप मुद्दों में बात करुंगी और बताओ कैसे हो आप से पुछो हो क्या हुआ बोलो ना हो जाए तब ठंडा होने दें और बताओ कि तुम मुझे खून नहीं पानी आ जाता क्या हुआ कि मैं एक लड़का था क्या मस्त लौड़ा तो क्या आप भी नहीं",0.9897,0.0202,0.9695,3,abuse_score_drop,"Kya ap muddon mein baat karoonga aur batao kaise ho ap se pucho ho kya hua, bolo na ho jaaye tab thanda hone den aur batao ki tum mujhe khun nahi paani aata hai, kya hua ki main ek larka tha, kya mast loda to kya ap bhi nahi"
test-2970,test,0,,4 के 40 बच्चे सूअर के बारे में बताओ बच्चो😂😂,0.9923,0.0166,0.9758,3,abuse_score_drop,"4 ke 40 bacche, soor ke baare me batao baccho😂😂"
test-2989,test,0,,कुत्ता और शेर में बहुत फर्क होता है,0.911,0.4369,0.474,3,abuse_score_drop,Kutta aur sher mein bahut fark hota hai
test-3077,test,0,,उछल कर बहार आ जाऐगा,0.586,0.011,0.575,3,abuse_score_drop,Uthke bahar aajayega
test-3032,test,0,,Kaya तुम्हारे मा बाप ने संस्कार सिखाया नहीं. <number> बाते करो मै तुम्हे सिखौगा,0.9679,0.0107,0.9572,3,abuse_score_drop,Kya tumhare ma-bap ne sanskaar nahi sikhaya. 2 baatein karoge to main tumhe sikha dungi
test-3133,test,0,,गजब के माल हो तुम,0.9919,0.0974,0.8946,3,abuse_score_drop,Gajab ke mal hai tum
test-3093,test,0,,उठाके ले जाने वाला  खुद उठ जायगा मोटी 😀😂😆🤣🤣😄😃🤣🤣,0.9208,0.0112,0.9096,3,abuse_score_drop,Utjaake le jaye wala apna ut jaayga moti 😄😂😆🤣🤣😄😃🤣
test-3137,test,0,,ये गद्दार गिरगिट है जो समय समय पर रंग बदलता रहता है  अपने एड और प्रचार  में  बैनर पोस्टर पर ही  दिल्ली में टिका हुआ है,0.9941,0.3149,0.6792,3,abuse_score_drop,"Ye gaddar girgit hai jo samay-samay par rang badalta rehta hai apne ad aur prachar me, banner poster par hi Delhi me tika hua hai"
test-3276,test,0,,तेरा भी पानी जाता,0.8789,0.0085,0.8704,3,abuse_score_drop,Tera bhi paani jata hai
test-3266,test,0,,भैंस का गोबर लगा लो चेहरा साफ हो जाएगा,0.9128,0.0953,0.8175,3,abuse_score_drop,"Bhai ka gobr lagao, chehra saf ho jayega"
test-3295,test,0,,आजकल तो औरत का भी लंबा हो गया है टीका 😄😄😄,0.8292,0.1824,0.6468,3,abuse_score_drop,Aajkal toh aurat ke bhi lamba ho gaya hai teekay 😄😄😄
test-3330,test,0,,पापा होते तो टांग तोड़ देते,0.9631,0.1177,0.8454,3,abuse_score_drop,Papa hote to tanga tod deta
test-3516,test,0,,साला इंजन तो बजाज का है😂😂,0.9823,0.7899,0.1923,3,abuse_score_drop,Sala engine to bajaj ka hai 😂😂
test-3591,test,0,,इसकी सील तोड़ने  का मज़ा ही अलग होगा 😁😁,0.9203,0.0376,0.8827,3,abuse_score_drop,Iske seal todne ka maza to alag hoga 😁😁
test-3620,test,0,,अभी तो बुढढी हो गयी,0.9545,0.0062,0.9483,3,abuse_score_drop,Ab to budhi ho gayi
test-3700,test,0,,चुप कर ओवेसी  भांड,0.9878,0.1042,0.8836,3,abuse_score_drop,Chup kar Owasiya banda
test-3801,test,0,,जनता को बेवकूफ बनाया इन सब से सीखे,0.9796,0.7957,0.1839,3,abuse_lexicon_missing,Janata ko be wakoof bana diya in sabse sikhe
test-3862,test,0,,अगर वो फट गई तो कैसे सिलेगी,0.994,0.526,0.468,3,abuse_score_drop,Agar wo fatak gayi to kaise silegi
test-3672,test,0,,"बैंक की cashier खिड़की पर खड़े आदमी को cashier ने कहा ” पैसे नहीं है ” ग्राहक : और दो मोदी माल्या को पैसा , सारे पैसे लेकर भाग गए विदेश में कैशियर ने खिड़की में से हाथ निकाला और उसकी गर्दन दबोच कर कहा ” साले बैंक में तो है तेरे खाते में नहीं है” भिखारी 😝😝😅😳🤣😨🥺😱🥺😱🥺😱",0.8626,0.0884,0.7742,3,collapsed_length,"Bank ki cashier khidki par khade admi ko cashier ne kaha ""paisa nahi hai"
test-3932,test,0,,चिल्लाह लौरा ला है,0.9954,0.022,0.9734,3,abuse_score_drop,Chillana laura la hai
test-3486,test,0,,✯͜͡𝄞𝐒𝐇𝐀𝐇𝐈𝐃≛⃝❥⋆͙̈≛̸❖⃟⃟꯭≛⃝𝐊𝐇𝐀𝐍✯͜͡࿐.🖤⚔️Sherni ⚔️🖤⚔️☠️हैवान👹ज़िन्दाबाद☠️⚔️💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯 💯❌अल्लाह चुद रहा है भाई जान❌💯💯❌अल्लाह चुद रहा है भाई जान❌💯,0.9927,0.9934,-0.0008,3,collapsed_length,Shahid Khan. Sherni ⚔️_BLACK_ ⚔️_BLACK_ ⚓️_BLACK_ haiwan Zindabad ⚓️_BLACK_ Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai bhai jaan Allah chud raha hai
test-3960,test,0,,अहा मोटी मोटी 😁😁,0.9408,0.0075,0.9333,3,abuse_score_drop,Aha moti moti 😁😁
test-3872,test,0,,देखो कहीं ए सुवर समुदाय का ना हो जिसने रौंदा है ऐसी घटना शायद अमेरिका/आस्ट्रेलिया मे कर चुके हैं सुवर किलियर तो नही है किस देश की घटना है बट हुआ था ऐसा ए बात पता है अच्छे से,0.9819,0.086,0.8958,3,abuse_score_drop,"Dekho, kahin e suvar samuday ka na ho jo runda hai, aisee ghatna shayad America/Australia me kar chuke hain. Suvar clear to nahi hai ki kis desh ki ghatna hai, but hua tha aisa e baat pata hai achhe se."
test-3965,test,0,,अंध भक्तों पर हर चीज की कॉपी करना बहुत अच्छी तरह से आता है विकास हो रहा है विकास,0.9707,0.145,0.8257,3,abuse_score_drop,"Andha bhakt to har cheez ka copy karta hai, bahut achhi tarah se aata hai, development ho raha hai development"
test-4074,test,0,,तुम्हें किस देदी सालू ने,0.9747,0.0705,0.9042,3,abuse_score_drop,Tumhe kis dedi saalo ne
test-4081,test,0,,आप मोटी ज्यादा हो गई हो,0.9874,0.0068,0.9806,3,abuse_score_drop,Aap moti jyada ho gayi ho
test-4054,test,0,,पहला मायावती के तलवे चाटे अब अखिलेश यादव की बारी,0.5855,0.0618,0.5237,3,abuse_score_drop,"Pehla Mayawati ke talve chaate, ab Akhilesh Yadav ke paas pahunch gaya hai"
test-4083,test,0,,अगर किसी और नेता से मदद मांगता तो शायद वो नेता देशद्रोही कहलाता ये बात सच है क्या,0.9841,0.1383,0.8458,3,abuse_score_drop,"Agar kisi aur neta se madad mangta toh shaayad woh neta deshdrohi kehla jata, ye baat sach hai kya?"
test-4109,test,0,,इन दरिंदों का लिंग काट देना चाहिए,0.9968,0.0932,0.9036,3,abuse_score_drop,In darindo ka ling kaat dena chahiye
test-4177,test,0,,भाई तू ब्रा खरीद ले 😝,0.9942,0.0093,0.9849,3,abuse_score_drop,Bhai tu bra kyun le raha hai 😝
test-4151,test,0,,एक दो दिन नही खाओगी दुबली थोड़ी हो जाओगी वैसे भी मोटी दिखती हो !🙄,0.9791,0.0912,0.8879,3,abuse_score_drop,"Ekk do din na khao gi to dubali thodi ho jay gi, waese bhi moti dikhay ho!"
test-4194,test,0,,पाखंडी हटाओ देश बचाओ,0.996,0.0111,0.9849,3,abuse_score_drop,"Pakhandi hatao, desh bachao"
test-4169,test,0,,चोद जैसी सकल 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😡😡😡😡😡😡😡😡😡😡😡😡🤬,0.9974,0.5074,0.49,3,abuse_score_drop,Chod jaise sakal 😣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😡😡😡😡😡😡😡😡😡😡😡😡🤬
test-4480,test,0,,uncle का खड़ा होता हे। लोंडिया माँग रही हे। साली तुम्हारी क्या problem हे।,0.984,0.6053,0.3787,3,abuse_score_drop,"Uncle ka khada hota hai, londiya manga rahi hai. Sali tumhari kya problem hai."
test-4682,test,0,,फौजी की मां की बोसी,0.983,0.0991,0.8838,3,abuse_score_drop,Fauji ke ma ki bosiye
test-4685,test,0,,भैंस किस से उठा पाएगी,0.9369,0.0169,0.92,3,abuse_score_drop,Bhai ns se utha paayega?
test-4706,test,0,,क्या माल है,0.9923,0.0154,0.9768,3,abuse_score_drop,Kya maal hai
test-4764,test,0,,आप का बोबा बहुत बड़ा बड़ा है,0.8929,0.0904,0.8026,3,abuse_score_drop,Aapka boba bahut bada bada hai
test-4439,test,0,,"कट्टर हिंदू राष्ट्रवादी विचारधारा की निर्थकता > साथियों हमारे देश में पिछले कई सालों से हिंदुत्व एवं कट्टरता वादी एवं और नफरत वादी विचारधारा तथाकथित नाम हिंदुत्व या रामराज्य एवं देशभक्ति पूर्ण बदले की भावना से प्रेरित कट्टर हिंदुत्व या हिंदू राष्ट्रवादी विचारधारा से स्पष्ट रूप से दृष्टिगत धर्म संप्रदाय पंथ क्षेत्र भाषा जातिगत एवं राजनीतिक दल विशेष के रूप में ना केवल अलोकतांत्रिक अमानवीय अनैतिक शक्ति पूर्ण हिंसा एवं मनमाने अवंत्र अभद्र असभ्य एवं अहंकारी पूर्ण सोच एवं किसी भी विरोध को मनमानी अहंकारी विचारधारा से आरोपित कर सत्ता की शक्ति एवं अलोकतांत्रिक नीति से अपनी असफलता को गैर जिम्मेदार रूप से ध्यान भटकाने हेतु सोशल मीडिया द्वारा पूर्व प्रायोजित एवं सत्ता संरक्षण में लगातार किए जा रहे ,भ्रामक भावनात्मक अपमानित करते देश के अंदरूनी एवं सामाजिक व्यक्तिगत रूप से ऐंकारी अहंकारी स्वार्थी महत्वाकांक्षी एवं कैसे भी सत्ता प्राप्ति या सर्वश्रेष्ठ व्यक्तिगत रूप को आडंबर पूर्ण अंध भक्ति  आगे दिखाने की अंधी दौड़ में पीछे ना रह जाने की ईर्ष्या ,नफरती सोच से ऐसी दर्दनाक स्थितियां दृष्टि गत  है ??😇",0.8888,0.9932,-0.1045,3,collapsed_length,"Hindu rashtravad ke vichar dharayein nirthak ho gayi hain, unke nafarat, abhiman aur swaarthi soch se toh pura desh bekar hain. Ye log apne alagatvad, amanaviyat aur adhikariyon ke saamne apni asafalta ko social media par prorogit aur fake news ke daur mein apni bhalo baukiyon ke saath badhate rahenge. Unke chakar mein toh aaj bhi desh ke andar ek prakar ke nafrati, irshya aur mazboot abhiman wale vichar badh rahe hain jo ki unke ""Rama Rajya"" aur ""Hindu rashtra"" ke naam par chal rahe hain. Unke soch me toh desh ka aatmanirbharta sirf unke jatiya, bhasha, dharma aur rajneeti bhed ke saath hi ho sakta hai. Unke nafarati aur swaarthi soch ke chakar mein toh aaj"
test-4794,test,0,,लास्ट में क्या हुआ रे सूअर,0.994,0.063,0.931,3,abuse_score_drop,Last me kya hua re suar
test-4828,test,0,,मैच होना चाहिये और कटवा लोगो की और कटनी चाहिए,0.9097,0.0333,0.8764,3,abuse_score_drop,Match hone chaiye aur cutwala logon ki aur kattani chahiye
test-4443,test,0,,"सनी लियॉन की माँ : बेटी गिलास का दूध पी लो…😊😊  संनी : नो मम्मी मुझे नहीं पीना.😏😏😏  माँ : बेटी अगर दूध नहीं पियोगी तो बड़ी कैसे होगी ?😳😳😳  संनी : माँ आपको भी तो दूध पसंद नहीं है😁😁😁  फिर भी आप बड़ी हो गई मै भी नहीं पियूंगी तो भी बड़ी हो जाउंगी😂😂😂😂  माँ : अच्छी बच्चियां ज़िद नहीं करती अगर मेरी अच्छी बेटी हो तुम तो दूध पी लो , वरना में तुम से नाराज़ हो जाउंगी😒😒😒  संनी : ओके मम्मी, आप कहती है तो मै दूध पी लेती हु…गट…गट…गट…😂😂😂😂  और इस तरहा संनी ने दूध पी लिया…😍  संनी लियॉन का नाम सुनते ही मेसेज आखिर तक इतने गौर से पढ़ रहे थे🤣🤣🤣  बस करो दरिंदो😊😳  सोच बदलो… तो देश बदलेगा…🤣🤣🤣😂  अकेला मै और मोदी जी क्या-क्या करेंगे !😂😂😂       😂😂😂😜😛😛😛😛😛🙄 🙏🙏🙏",0.4943,0.171,0.3233,3,collapsed_length,Sunny Leone ki ma: Beta glass ka doodh pi lo…😊😊
test-4919,test,0,,ऐसे लोगों को ऐसी सजा दो लिंग काट के उनको बीच बाजार में टॉप दो,0.9885,0.0476,0.9409,3,abuse_score_drop,"Aise logon ko aise saza do, ling kaat ke unko beech bazaar mein top do"
test-4888,test,1,,हरीश: तुम्हारी आंख क्यों सूजी हुई है ?  पप्पू: कल मैं अपनी पत्नी के जन्मदिन पर केक लाया था।  हरीश: लेकिन इसका आंख सूजने से क्या संबंध है?  पप्पू: मेरी पत्नी का नाम तपस्या है लेकिन केक वाले बेवकूफ दुकानदार ने लिख दिया “हैप्पी बर्थडे समस्या”! 😂 😂😂😂😂,0.0337,0.0112,0.0225,3,collapsed_length,Harish: Tumhari aankh kyun suji hui hai?
test-5102,test,0,,लड़का : एक ही कपडे पहन के रोज घूमती हो अजीब नहीं लगता ?     लड़की : ये मेरी ऑफिस यूनिफार्म है साले बेरोजगार …,0.9621,0.3336,0.6286,3,abuse_lexicon_missing,"Larka: Ek hi kapde peh kar roj ghoomti ho, ajeeb nahi lagta?"
test-5213,test,0,,पता तेरी औकात वी सब नी 😢👎🥴😂,0.9207,0.099,0.8216,3,abuse_score_drop,Pata teri aukat bhi sabko hai 😢👎🥴😂
test-5094,test,0,,"एक बात बताय prya जी फिर टच कौन करेगा किस कौन करेगा और साथ कौन घूमेगा और उसने ये किया तो बो प्यार नहीं होगा,  और हाँ जो प्यार करता है बो ये सारी चीजे करेगा 🙏",0.9649,0.0106,0.9543,3,abuse_score_drop,"Ek baat batay priya ji, fir touch kaun karega, kis kaun karega aur saath kaun ghumega aur usne ye kiya to bo pyar nahi hoga, aur haan jo pyar karta hai bo ye sarri cheejey karega"
test-5305,test,0,,लोड़े लग गए,0.9927,0.0101,0.9826,3,abuse_score_drop,Lorde lag gaye
test-5425,test,0,,तेजो के साथ नहीं अच्छी लगती तेजो तो बुड्ढी हो चुकी,0.986,0.0113,0.9747,3,abuse_score_drop,"Tejo ke saath nahi acchi lakti, Tejo to budhhi ho chuki hai"
test-5423,test,0,,बच गया साला !,0.9711,0.6368,0.3343,3,abuse_score_drop,Bach gaya sala!
test-5371,test,0,,"खुद की संभाल नही पाया🙄 दूसरों की बीवी की उम्र तय कर रहा है..!!🙈  लेकिन, 𝟐𝟏बढिया है!",0.9128,0.3371,0.5757,3,abuse_score_drop,"Khud ki sambhal nahi paaya, dusron ki bivi ki umar tay kar raha hai... lekin, 21 best hai!"
