row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source,fail_reason
synth-train-12859-mix_english_heavy,train,1,Happy Small Diwali 🕯🌷 Wishing you all a Happy Small Diwali 🕯🌷 Hope your Small Diwali is full of joy and happiness 🕯🌷 Happy Small Diwali to all 🕯🌷 Let this Small Diwali bring light in your life 🕯🌷 Wishing you a Happy and Bright Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Have a wonderful Small Diwali 🕯🌷 Best wishes for your Small Diwali 🕯🌷 Happy Small Diwali everyone 🕯🌷,हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी,Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯,train_quarantine,mix_english_heavy,,,,0.0,hard_aug,collapsed_length
synth-train-525-paraphrase,train,0,Gandi nails to cut lete the,गधी नाखून तो काट लेने थे,Gandi naakhoun to katne the,train_quarantine,paraphrase,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-12859-paraphrase,train,1,Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷 Happy Small Diwali 🕯🌷,हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी,Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯,train_quarantine,paraphrase,,,,0.0,hard_aug,collapsed_length
synth-train-525-mix_english_heavy,train,0,Your ugly nails were supposed to be cut,गधी नाखून तो काट लेने थे,Gandi naakhoun to katne the,train_quarantine,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-525-obfuscation,train,0,G@ndi n@khoon to k@tne the,गधी नाखून तो काट लेने थे,Gandi naakhoun to katne the,train_quarantine,obfuscation,,,,0.0,hard_aug,abuse_lexicon_missing
synth-val-6288-mix_hindi_heavy,train,1,"Pushpa Pushparaj nahi jhukega sala, _✔️✔️","पुष्पा पुष्पराज झुकेगा नाही साला ,_✔️✔️","Pushpa Pushparaj nahi jhukega sala, _✔️✔️",val_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-train-12859-mix_hindi_heavy,train,1,Happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi choti diwali 🕯🌷 happi,हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी दीवाली🕯🌷 हैप्पी छोटी,Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯🌷 Happy Choti Diwali 🕯,train_quarantine,mix_hindi_heavy,,,,0.0,hard_aug,collapsed_length
synth-train-9267-mix_english_heavy,train,1,Later you will have to walk around naked,बाद में नंगा घूमना पड़ जाए,Bad me nanga padega ghumna,train_error,mix_english_heavy,0.0299,,,0.0,hard_aug,low_cosine:0.03
synth-train-9267-paraphrase,train,1,Latter I will have to roam naked,बाद में नंगा घूमना पड़ जाए,Bad me nanga padega ghumna,train_error,paraphrase,0.0334,,,0.0,hard_aug,low_cosine:0.03
synth-train-19940-mix_english_heavy,train,0,"Why don't you start making bulli films, you useless idiot.",आप बुलु फिल्म 🎥 क्यों नहीं बनाती,Aap bullu film banane kyun nahi chalu karta,train_quarantine,mix_english_heavy,0.1304,,,0.0,hard_aug,low_cosine:0.13
synth-train-19940-paraphrase,train,0,Aapko bullu film nahi banae bhi koi prabhan nhi hai kya?,आप बुलु फिल्म 🎥 क्यों नहीं बनाती,Aap bullu film banane kyun nahi chalu karta,train_quarantine,paraphrase,0.4472,,,0.0,hard_aug,low_cosine:0.45
synth-train-9267-mix_hindi_heavy,train,1,Badme nanga ghumna padega,बाद में नंगा घूमना पड़ जाए,Bad me nanga padega ghumna,train_error,mix_hindi_heavy,0.9092,0,0.85,0.0,hard_aug,judge_mismatch:0
synth-val-109-paraphrase,train,1,"Kal bhains gay, sefay hai",⚫ काली  भैंस  गाय🐄  सफेद है,"Kal bhains gay, sefay hai",val_error,paraphrase,,,,0.0,hard_aug,dup_or_identity
synth-val-109-mix_hindi_heavy,train,1,"Kal bhains gay, sefay hai",⚫ काली  भैंस  गाय🐄  सफेद है,"Kal bhains gay, sefay hai",val_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-val-4646-mix_english_heavy,train,0,"In this suit, you look so damn stunning and full of venom, beta Sonia ji.",इस सूट में तो तू कती मस्त गच कती जहर लाग है लाड़ली सोनियाजी,Is suit mein toh tu kati mast gach kati jahar lag hai laddali Sonia ji,val_error,mix_english_heavy,0.1936,,,0.0,hard_aug,low_cosine:0.19
synth-val-4646-paraphrase,train,0,"Is suit me toh tu kati mast gach kati jahar lag hai laddali Sonia ji, tu toh har khana me fashion show karta hai",इस सूट में तो तू कती मस्त गच कती जहर लाग है लाड़ली सोनियाजी,Is suit mein toh tu kati mast gach kati jahar lag hai laddali Sonia ji,val_error,paraphrase,0.8018,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-15844-mix_english_heavy,train,0,"You are right, you stupid bitch.",साली सही है,Sali sahi hai,train_quarantine,mix_english_heavy,,,,0.0,hard_aug,low_cosine:0.00
synth-train-15844-obfuscation,train,0,S@li s@h! h@i,साली सही है,Sali sahi hai,train_quarantine,obfuscation,0.1333,,,0.0,hard_aug,low_cosine:0.13
synth-train-11641-mix_english_heavy,train,1,"No problem, you just leave the milk bowl, the cat will come on her own.",कोई बात नही तुम दुध की कटोरी रख  दो बिल्ली आपने आप आयेगी,"Koi baat nahi tum, doodh ki katori rakh do, billi apni khud ayegi",train_error,mix_english_heavy,0.0412,,,0.0,hard_aug,low_cosine:0.04
synth-train-11641-mix_hindi_heavy,train,1,"Koi baat nahi tum, doodh ki katori rakh do, billi apni khud ayegi",कोई बात नही तुम दुध की कटोरी रख  दो बिल्ली आपने आप आयेगी,"Koi baat nahi tum, doodh ki katori rakh do, billi apni khud ayegi",train_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-val-1905-mix_english_heavy,train,0,"Sari girls are not same, they are one after another at the park benches, more beauties than first one. 😁",सारी लड़कियां एक जैसी नहीं होती वो तो एक से बढ़कर एक होती है बेंचो🥱🥱🥱🥱,"Sari ladkiyan ek jaisi nahi hoti, wo to ek se badkar ek hoti hai bench ke paas. 😁",val_error,mix_english_heavy,0.1332,,,0.0,hard_aug,low_cosine:0.13
synth-train-11641-contrastive,train,0,"Tum toh baat nahi karte, doodh ki katori rakh do, billi apni khud ayegi",कोई बात नही तुम दुध की कटोरी रख  दो बिल्ली आपने आप आयेगी,"Koi baat nahi tum, doodh ki katori rakh do, billi apni khud ayegi",train_error,contrastive,0.8695,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-val-1905-paraphrase,train,0,"Sari ladkiyan ek jaisi nahi hoti, wo to ek se badkar ek hoti hai bench pe. 😁",सारी लड़कियां एक जैसी नहीं होती वो तो एक से बढ़कर एक होती है बेंचो🥱🥱🥱🥱,"Sari ladkiyan ek jaisi nahi hoti, wo to ek se badkar ek hoti hai bench ke paas. 😁",val_error,paraphrase,0.9356,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-val-427-paraphrase,train,0,"Aapko jo tight clothes pahane wala hai, bohot accha lag raha hai na?",आप कितने टाइट कपड़े पहनती हैं बहुत अच्छी लगती हैं,"Aap kitne tight clothes pehna, bahut accha laga",val_error,paraphrase,0.4624,,,0.0,hard_aug,low_cosine:0.46
synth-val-427-mix_english_heavy,train,0,"You wear so tight clothes, looks damn good on you",आप कितने टाइट कपड़े पहनती हैं बहुत अच्छी लगती हैं,"Aap kitne tight clothes pehna, bahut accha laga",val_error,mix_english_heavy,0.236,,,0.0,hard_aug,low_cosine:0.24
synth-val-1905-obfuscation,train,0,"S@ri ladkiy@n ek jaisi nahi hoti, wo to ek se b@dkar ek hoti h@i benc@ ke p@s. 😁",सारी लड़कियां एक जैसी नहीं होती वो तो एक से बढ़कर एक होती है बेंचो🥱🥱🥱🥱,"Sari ladkiyan ek jaisi nahi hoti, wo to ek se badkar ek hoti hai bench ke paas. 😁",val_error,obfuscation,0.8178,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-train-16517-paraphrase,train,1,"Gandhi ji ne Abdul Rashid ke fansi ke virod kiya per Bhagat Singh ka nahi. Bhagat Singh ne angrez ko mara tha aur Abdul Rashid ne Arya Samaj mandir ke Swami Shraddhanand ko goli maari thi. Dhyan dijiye, aisa kyun kiya Gandhi ji ne🚩🙏🙏",गांधी ने अब्दुल राशिद की फांसी का विरोध किया था पर भगत सिंह का नहीं भगत सिंह ने अंग्रेज मारे थे और अब्दुल राशिद ने आर्य समाज मंदिर का श्रद्धानंद स्वामी को गोली मारी थी ध्यान दीजिएगा ऐसा क्यों किया गांधी जी ने🚩🙏🙏,"Gandhi ne Abdul Rashid ki fansi ka virrod kiya tha par Bhagat Singh ka nahi. Bhagat Singh ne angrez mara tha aur Abdul Rashid ne Arya Samaj mandir ke Swami Shraddhanand ko goli mar di thi. Dhyan dijiye, aisa kyun kiya Gandhi ji ne🚩🙏🙏",train_error,paraphrase,0.9372,,,0.0,hard_aug,judge_unreliable
synth-train-16517-mix_hindi_heavy,train,1,"Gandhi ne Abdul Rashid ke fansi ka virrod kiya tha par Bhagat Singh ke nahi. Bhagat Singh ne angrez mara tha aur Abdul Rashid ne Arya Samaj ka Swami Shraddhanand ko goli mar di thi. Dhyan dijiye, aisa kyun kiya Gandhi ji ne🚩🙏🙏",गांधी ने अब्दुल राशिद की फांसी का विरोध किया था पर भगत सिंह का नहीं भगत सिंह ने अंग्रेज मारे थे और अब्दुल राशिद ने आर्य समाज मंदिर का श्रद्धानंद स्वामी को गोली मारी थी ध्यान दीजिएगा ऐसा क्यों किया गांधी जी ने🚩🙏🙏,"Gandhi ne Abdul Rashid ki fansi ka virrod kiya tha par Bhagat Singh ka nahi. Bhagat Singh ne angrez mara tha aur Abdul Rashid ne Arya Samaj mandir ke Swami Shraddhanand ko goli mar di thi. Dhyan dijiye, aisa kyun kiya Gandhi ji ne🚩🙏🙏",train_error,mix_hindi_heavy,0.9749,,,0.0,hard_aug,judge_unreliable
synth-val-1551-mix_english_heavy,train,0,"Bro, everyone likes to hear praise but it's better to have a date where no one even needs to say anything 😁 just make a name so good that even when you curse, people clap for you 🤣🤣🤣🥴🥴",यार माना की तारीफ सुनना पसंद होता हर किसी को लेकिन ऐसे तारीख से तो अच्छा है 😁 न सुन्नना नाम ऐसा कमाओ कि आपके गाली पर भी ताली बजे 🤣🤣🤣🥴🥴,Yaar manna ki tarif sunna pasand hota har kisi ko lekin aisa date to accha hai 😁 na sunna naam aisa kamao ki apke gali par bhi thali bajay 🤣🤣🤣🥴🥴,val_error,mix_english_heavy,0.1445,,,0.0,hard_aug,low_cosine:0.14
synth-val-1551-obfuscation,train,0,Yaar manna ki t@riph sunnana pasand hota h@r kis@ ko lekin aisa d@te to achcha h@i 😁 na s@nn@ nam aisa kam@o ki apke g@li p@r bhi thali baj@y 🤣🤣🤣🥴🥴,यार माना की तारीफ सुनना पसंद होता हर किसी को लेकिन ऐसे तारीख से तो अच्छा है 😁 न सुन्नना नाम ऐसा कमाओ कि आपके गाली पर भी ताली बजे 🤣🤣🤣🥴🥴,Yaar manna ki tarif sunna pasand hota har kisi ko lekin aisa date to accha hai 😁 na sunna naam aisa kamao ki apke gali par bhi thali bajay 🤣🤣🤣🥴🥴,val_error,obfuscation,0.7684,1,0.95,0.0,hard_aug,judge_mismatch:1
synth-val-1551-paraphrase,train,0,"Yaar manna ki tarif sunna pasand hota sabko lekin aisa date to accha hai 😁 na sunne, naam aisa kamao ki apke gal pe bhi thali bajay 🤣🤣🤣🥴🥴",यार माना की तारीफ सुनना पसंद होता हर किसी को लेकिन ऐसे तारीख से तो अच्छा है 😁 न सुन्नना नाम ऐसा कमाओ कि आपके गाली पर भी ताली बजे 🤣🤣🤣🥴🥴,Yaar manna ki tarif sunna pasand hota har kisi ko lekin aisa date to accha hai 😁 na sunna naam aisa kamao ki apke gali par bhi thali bajay 🤣🤣🤣🥴🥴,val_error,paraphrase,0.9058,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-val-405-paraphrase,train,1,"Maut pr sindoor lagake rakhna, chora leke bhagainge ya chor le line marenge to kya? Batao jo janne wala hai.","माथे पर सिंदूर लगाके रखो ना चोर लेके भागेंगे और ना छोरे लाईन मारेंगे, बात जनहित में जारी","Maut par sindoor lagake rakho, na chor leke bhagein ge na chhoray line marenge, baat janhit mein jari hai",val_error,paraphrase,0.5933,0,0.9,0.0,hard_aug,judge_mismatch:0
synth-val-405-mix_english_heavy,train,1,"Put sindoor on your forehead, then no one will run off with you and no one will beat you up, the conversation is going on for the public good.","माथे पर सिंदूर लगाके रखो ना चोर लेके भागेंगे और ना छोरे लाईन मारेंगे, बात जनहित में जारी","Maut par sindoor lagake rakho, na chor leke bhagein ge na chhoray line marenge, baat janhit mein jari hai",val_error,mix_english_heavy,0.0824,,,0.0,hard_aug,low_cosine:0.08
synth-val-6478-paraphrase,train,1,Tumhe toh kutte ki maa bhi chod degi.,तुम्ही राहता कुट मैडम,Tumhi rahta kut madam,val_error,paraphrase,0.2511,,,0.0,hard_aug,low_cosine:0.25
synth-val-6478-mix_english_heavy,train,1,Tumhari baat sunane wala bhi na ho tumhara kut madam.,तुम्ही राहता कुट मैडम,Tumhi rahta kut madam,val_error,mix_english_heavy,0.4399,,,0.0,hard_aug,low_cosine:0.44
synth-val-6478-mix_hindi_heavy,train,1,Tumhra kuta madam ke saath rehta hain,तुम्ही राहता कुट मैडम,Tumhi rahta kut madam,val_error,mix_hindi_heavy,0.4892,,,0.0,hard_aug,low_cosine:0.49
synth-train-19182-mix_english_heavy,train,0,Call girl is getting famous just because of some random stuff,कॉल गर्ल कोई चारा ही फेमस हो गई है,Call girl chaura hi fame ho gaya hai,train_quarantine,mix_english_heavy,0.2492,,,0.0,hard_aug,low_cosine:0.25
synth-train-19182-obfuscation,train,0,Call g!rl chaudh@ hi f@mes h0 gay@ h@i,कॉल गर्ल कोई चारा ही फेमस हो गई है,Call girl chaura hi fame ho gaya hai,train_quarantine,obfuscation,0.3847,,,0.0,hard_aug,low_cosine:0.38
synth-val-5706-mix_english_heavy,train,0,How can the government run from Delhi when it's the BJP in power?,सरकार बीजेपी की और दिल्ली से कैसे चला जाएगा तो,Government BJP ki aur Delhi se kaise chala jayega to,val_error,mix_english_heavy,0.2907,,,0.0,hard_aug,low_cosine:0.29
synth-val-5706-paraphrase,train,0,Government BJP ki aur Delhi se kya chala payega to?,सरकार बीजेपी की और दिल्ली से कैसे चला जाएगा तो,Government BJP ki aur Delhi se kaise chala jayega to,val_error,paraphrase,0.8194,1,0.9,0.0,hard_aug,judge_mismatch:1
synth-val-5706-obfuscation,train,0,G0vernment BJP ki aur D3lhi se kaise ch@la jayega to,सरकार बीजेपी की और दिल्ली से कैसे चला जाएगा तो,Government BJP ki aur Delhi se kaise chala jayega to,val_error,obfuscation,0.8333,1,0.95,0.0,hard_aug,judge_mismatch:1
synth-val-4025-mix_english_heavy,train,1,"Arey why are you bringing him up now? When the kid turns 25 then you can let go, who knows maybe he'll start doing the same thing.",अरे वो काका अभी काहे को निकाल रहे हो बच्चा को जब 25 साल का हो जायेगा तब छोड़ना क्या पता फिर वही काम करे,"Arey woh kaka ab kisliye nikal raha ho? Bachcha jab 25 saal ka ho jaye tab chhodna, kya pata fir wahi kaam kare.",val_error,mix_english_heavy,0.091,,,0.0,hard_aug,low_cosine:0.09
synth-val-2017-paraphrase,train,0,"Chal sanje, jal mil kar kum pate ho paranibo oragor.",चल संगी जुल मिल कमो पथरा म पानी ओगरा बो,Here is the rewritten Hinglish line:,val_error,paraphrase,,,,0.0,hard_aug,low_cosine:0.00
synth-val-2017-obfuscation,train,0,Chal s@ngi j@l mil komo patharame pa.ni o.garabo,चल संगी जुल मिल कमो पथरा म पानी ओगरा बो,Here is the rewritten Hinglish line:,val_error,obfuscation,,,,0.0,hard_aug,low_cosine:0.00
synth-val-2017-mix_english_heavy,train,0,"Chal, jaane, yahan tumhare saath kya hua hai, paani toh aaj kal bhi na aaye?",चल संगी जुल मिल कमो पथरा म पानी ओगरा बो,Here is the rewritten Hinglish line:,val_error,mix_english_heavy,0.0184,,,0.0,hard_aug,low_cosine:0.02
synth-val-4113-mix_english_heavy,train,1,"You're so sexy, miss",सेक्सी  हो मिस्स,Sexy ho miss,val_error,mix_english_heavy,0.4518,,,0.0,hard_aug,low_cosine:0.45
synth-val-4113-paraphrase,train,1,You're sexy miss,सेक्सी  हो मिस्स,Sexy ho miss,val_error,paraphrase,0.5774,0,0.7,0.0,hard_aug,judge_mismatch:0
synth-val-4113-mix_hindi_heavy,train,1,Sexy ho miss.,सेक्सी  हो मिस्स,Sexy ho miss,val_error,mix_hindi_heavy,0.8807,0,0.8,0.0,hard_aug,judge_mismatch:0
synth-val-5924-mix_english_heavy,train,1,"Don't hit my crazy friend with stones, just blow him away with a bomb, you idiot 😜😜😜😜😜",कोई पत्थर से ना मारो तेरे दीवाने को  बम से उड़ा दो साले को 😜😜😜😜😜,"Koi patthar se nahi marna, teri diwaane ko bomb se uda do, saale ko 😜😜😜😜😜",val_error,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-val-5924-paraphrase,train,1,"Koi stone se nahi marna, teri diwane ka bomb se udja do saale ko 😜😜😜😜😜",कोई पत्थर से ना मारो तेरे दीवाने को  बम से उड़ा दो साले को 😜😜😜😜😜,"Koi patthar se nahi marna, teri diwaane ko bomb se uda do, saale ko 😜😜😜😜😜",val_error,paraphrase,0.8051,0,0.9,0.0,hard_aug,judge_mismatch:0
synth-train-9007-mix_english_heavy,train,0,"When did you start putting mangoes in neem, you idiot?",नीम मे आम साला कब से लगने लगा,Neem mein aam sala kab se lagane laga hai,train_quarantine,mix_english_heavy,0.0738,,,0.0,hard_aug,low_cosine:0.07
synth-val-5924-mix_hindi_heavy,train,1,Koi patthar se na maro teri diwane ko bom se uda do saale ko 😜😜😜😜😜,कोई पत्थर से ना मारो तेरे दीवाने को  बम से उड़ा दो साले को 😜😜😜😜😜,"Koi patthar se nahi marna, teri diwaane ko bomb se uda do, saale ko 😜😜😜😜😜",val_error,mix_hindi_heavy,0.8498,0,0.9,0.0,hard_aug,judge_mismatch:0
synth-train-3806-mix_english_heavy,train,1,"You should feel shame, there's also your mother and sister at home. You must think like this about them too, that's why you made such a post. 😡😡😡",कुछ तो शर्म कर तेरे घर मे भी माँ बहन भी है ऐसा उनके बारे मे भी तू सोचता होगा इसी लिये तूने पोस्ट ऐसा किया है 😡😡😡,"Kuch to sharam karo teri ghar mein bhi maa behen bhi hai, aisa unke bare mein bhi tu sochta hoga, isiliye tu ne post aisa kiya hai 😡😡😡",train_error,mix_english_heavy,0.0986,,,0.0,hard_aug,low_cosine:0.10
synth-train-3806-paraphrase,train,1,"Kuch to sham kr, teri ghar me bhi maa-behen h, aisa unke bare me bhi sochega na, isleye aisa post kiya h 😡😡😡",कुछ तो शर्म कर तेरे घर मे भी माँ बहन भी है ऐसा उनके बारे मे भी तू सोचता होगा इसी लिये तूने पोस्ट ऐसा किया है 😡😡😡,"Kuch to sharam karo teri ghar mein bhi maa behen bhi hai, aisa unke bare mein bhi tu sochta hoga, isiliye tu ne post aisa kiya hai 😡😡😡",train_error,paraphrase,0.651,0,0.95,0.0,hard_aug,judge_mismatch:0
synth-train-15148-mix_english_heavy,train,0,"You go to hell, you motherfucker.",जहन्नुम में हे,Jahan num ho tum he,train_quarantine,mix_english_heavy,0.0668,,,0.0,hard_aug,low_cosine:0.07
synth-train-3806-mix_hindi_heavy,train,1,Kuch to sharm karo teri ghar mein bhi ma behen bhi hai aisa unke bare mein bhi sochega isiliye aisa post kiya hai 😡😡,कुछ तो शर्म कर तेरे घर मे भी माँ बहन भी है ऐसा उनके बारे मे भी तू सोचता होगा इसी लिये तूने पोस्ट ऐसा किया है 😡😡😡,"Kuch to sharam karo teri ghar mein bhi maa behen bhi hai, aisa unke bare mein bhi tu sochta hoga, isiliye tu ne post aisa kiya hai 😡😡😡",train_error,mix_hindi_heavy,0.8588,0,0.9,0.0,hard_aug,judge_mismatch:0
