row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source
synth-train-19182-paraphrase,train,0,Call girl kisi chaar se fame ho gayi hai.,कॉल गर्ल कोई चारा ही फेमस हो गई है,Call girl chaura hi fame ho gaya hai,train_quarantine,paraphrase,0.5827,0,0.9,0.0537,hard_aug
synth-val-4025-paraphrase,train,1,"Arey kaka, ab kyun nikal raha ho? Baccha jab 25 saal ka ho jaye tab chhodna, kya pata fir vohi kaam karta rehaye.",अरे वो काका अभी काहे को निकाल रहे हो बच्चा को जब 25 साल का हो जायेगा तब छोड़ना क्या पता फिर वही काम करे,"Arey woh kaka ab kisliye nikal raha ho? Bachcha jab 25 saal ka ho jaye tab chhodna, kya pata fir wahi kaam kare.",val_error,paraphrase,0.8339,1,0.9,0.2979,hard_aug
synth-val-4025-mix_hindi_heavy,train,1,"Arey vo kaka ab kisliye nikal raha hai, baccha jab 25 saal ka ho jaye tab chhodna, kya pata phir wahi kaam kare.",अरे वो काका अभी काहे को निकाल रहे हो बच्चा को जब 25 साल का हो जायेगा तब छोड़ना क्या पता फिर वही काम करे,"Arey woh kaka ab kisliye nikal raha ho? Bachcha jab 25 saal ka ho jaye tab chhodna, kya pata fir wahi kaam kare.",val_error,mix_hindi_heavy,0.8973,1,0.9,0.7092,hard_aug
synth-train-9007-paraphrase,train,0,"Neem mein aam sala se kya ho raha hai, se kab se lagane laga?",नीम मे आम साला कब से लगने लगा,Neem mein aam sala kab se lagane laga hai,train_quarantine,paraphrase,0.7902,0,0.85,0.7172,hard_aug
synth-train-9007-obfuscation,train,0,Neem mein aam s@la kab se l@gne l@ga hai,नीम मे आम साला कब से लगने लगा,Neem mein aam sala kab se lagane laga hai,train_quarantine,obfuscation,0.674,0,0.9,0.0081,hard_aug
synth-train-15148-paraphrase,train,0,Jahannum me he tum,जहन्नुम में हे,Jahan num ho tum he,train_quarantine,paraphrase,0.6061,0,0.95,0.0103,hard_aug
synth-val-6169-contrastive,train,1,"Koi medicine ya koi anushka nahi hai jo maine taiyaar karke rakha hai, bhaisahab 🙏",टाईट खड़ा करने के लिए कोई दवा या कोई अनुष्का बताओ भाई 🙏,"Koi medicine ya koi anushka nahi hai, bhaisahab, maine to taiyaar karke rakha hai 🙏",val_error,contrastive,0.9353,1,0.9,0.0081,hard_aug
synth-val-4776-mix_english_heavy,train,1,"Hindu ya Muslim, Muslim ki bike chal rahi hai",हिंदू या मुसलमान । मुस्लिम का चलता हैं,"Hindu ya Muslim, Muslim ka chalta hai",val_error,mix_english_heavy,0.7867,1,0.8,0.24,hard_aug
synth-val-4776-contrastive,train,0,"Hindu ya Muslim, Muslim ka kutta hai",हिंदू या मुसलमान । मुस्लिम का चलता हैं,"Hindu ya Muslim, Muslim ka chalta hai",val_error,contrastive,0.8818,0,0.95,0.9935,hard_aug
synth-train-6546-paraphrase,train,0,"Uttar Pradesh ki janta Yogi ji ke saath hai, #danga_loving_spa ke saath nahi.",उत्तरप्रदेश की जनता योगी जी के साथ है    #दंगा_प्रेमी_सपा के साथ नही,Uttar Pradesh ki janta Yogi ji ke saath hai #danga_premi_spa ke saath nahi,train_quarantine,paraphrase,0.8771,0,0.85,0.0518,hard_aug
synth-val-665-paraphrase,train,0,"Plz comment wale shart na batao, agar aise hi achhe rehenge to in jaise ke post pe like comment krne wale bhi na ho, kripa ladkiyan to aur gyaan na badhe.","प्लीज कमैंट करनें वालों शरफत मत बताओं, अगर इतनें ही अच्छें रहते ना तो इन जैंसे की पोस्ट पे ना लाइक ना कमैंट ना ये फेमस होते, कृपा लड़कियाँ तो और ज्ञान ना बाँटे ।।","Plz comment karte wale shart mat batao, agar aise hi achhe rehate na to in jaise ke post pe na like na comment na ye famous hote, kripa ladkiyan to aur gyaan na badhe.",val_error,paraphrase,0.8357,0,0.85,0.7907,hard_aug
synth-val-665-obfuscation,train,0,"Plz comment karte wale sh@rt mat batao, agar aise hi achhe rehate na to in jaise ke post pe na like na comment na ye famous hote, kripa ladkiyan to aur gyaan na b@dthe.","प्लीज कमैंट करनें वालों शरफत मत बताओं, अगर इतनें ही अच्छें रहते ना तो इन जैंसे की पोस्ट पे ना लाइक ना कमैंट ना ये फेमस होते, कृपा लड़कियाँ तो और ज्ञान ना बाँटे ।।","Plz comment karte wale shart mat batao, agar aise hi achhe rehate na to in jaise ke post pe na like na comment na ye famous hote, kripa ladkiyan to aur gyaan na badhe.",val_error,obfuscation,0.9697,0,0.9,0.0467,hard_aug
synth-val-2669-paraphrase,train,1,Kuchh Chinese ya china jaise log hamari Indian army ka kuchh nahi todh payenge.,कुछ चीनी ओर कुछ चाइना जैसे लोगो हमारी इंडियन आर्मी का कुछ नहीं बिगड़ा पाएंगे,Kuchh Chinese or china jaise log hamari Indian army ka kuchh nahi bigad paayenge.,val_error,paraphrase,0.8776,1,0.9,0.2377,hard_aug
synth-val-2669-mix_hindi_heavy,train,1,Kuchh Chini ya China jaise log hamari Indian Army ka kuchh naahi bigad payenge.,कुछ चीनी ओर कुछ चाइना जैसे लोगो हमारी इंडियन आर्मी का कुछ नहीं बिगड़ा पाएंगे,Kuchh Chinese or china jaise log hamari Indian army ka kuchh nahi bigad paayenge.,val_error,mix_hindi_heavy,0.8971,1,0.9,0.0125,hard_aug
synth-val-2472-paraphrase,train,0,"Makkha walo makkh jao, khuda to mubin mein milega, yahan to hanuman ke bhakhton ki hai gali, ram har dil mein milega, jai shri ram 🚩🚩🚩🚩🚩🚩🕉️",मक्का वालों  मक्का जाओ  खुदा मिलेंगे मदीने में  यहां तो हनुमान के दीवाने हैं राम मिलेंगे  हर सीने में   जय श्री राम 🚩🚩🚩🚩🚩🚩🕉️,"Makkha walo makkha jao, khuda milega madine mein, yahan to Hanuman ke devotee hain, Ram milega har seen mein, Jai Shri Ram 🚩🚩🚩🚩🚩🚩🕉️",val_error,paraphrase,0.7432,0,0.95,0.0144,hard_aug
synth-val-2472-obfuscation,train,0,"Makk@ w@lo Makk@ j@o, khud@ milega m@diin@ mein, y@h@n to H@num@n ke devot33 h@in, R@m milega h@r se3ein mein, J@i Shri R@m 🚩🚩🚩🚩🚩🚩🕉️",मक्का वालों  मक्का जाओ  खुदा मिलेंगे मदीने में  यहां तो हनुमान के दीवाने हैं राम मिलेंगे  हर सीने में   जय श्री राम 🚩🚩🚩🚩🚩🚩🕉️,"Makkha walo makkha jao, khuda milega madine mein, yahan to Hanuman ke devotee hain, Ram milega har seen mein, Jai Shri Ram 🚩🚩🚩🚩🚩🚩🕉️",val_error,obfuscation,0.6091,0,0.85,0.0071,hard_aug
synth-val-2722-obfuscation,train,0,Aap sabko sh@rm aani ch@hie jo is p@st p@r apni fanny re@ction de r@h@ hai,आप सबको शर्म आनी चाहिए जो इस पोस्ट पर अपनी हास्य प्रतिक्रिया दे रहे है,Aap sabko sham aani chahiye jo is post par apni funny reaction de raha hai,val_error,obfuscation,0.6583,0,0.9,0.599,hard_aug
synth-val-4990-paraphrase,train,1,"Ishq kiya tha humne bhi, hum bhi raton me jagate the tha koi jiska baad hum nange paan chale the❤❤❤",इश्क़ किया था हमने भी हम भी रातों को जागे थे  था कोई जिसके पीछे  हम नंगे पांव भागे थे❤❤❤,"Ishq kiya tha humne bhi, hum bhi raton ko jagaye the tha koi jiski baad hum nange paan chale the❤❤❤",val_error,paraphrase,0.9296,1,0.95,0.0232,hard_aug
synth-train-3435-obfuscation,train,0,Bh@i kya is zamane me is tara ka dusht@ hai. Is zamane me achha shakal achha kapda aur shuharat aur rupya sab jaankaar dushtit@ hoti hai.,भाइ किया इन जमाने में इश तरा का दुशत  हे इन जमाने में अछा शक्ल अछा कपड़े और शूहरत और रुपया शब जानकार दुशती हुती हे,Bhai kya is zamane me is tara ka dushta hai. Is zamane me accha shakal accha kapda aur shuharat aur rupya sab jaankaar dushtiti hoti hai.,train_error,obfuscation,0.895,0,0.85,0.8504,hard_aug
synth-val-6029-mix_hindi_heavy,train,1,"Kisi gazre ki khushboo ko mahaktay chod gaya hoon, meri nani si chidiya ko chhakaktay chod gaya hoon, mujhe ghatiya se apni lagalena hai Bharti Ma, main apni ma ki baahon ko tarsatay chod gaya hoon. Pehle chief of army staff sripadmanabh singh jee ke saamne main apne dil se shradha karta hoon 🤲🤲🇮🇳","किसी गजरे की खुशबु को महकता छोड़ आया हूँ, मेरी नन्ही सी चिड़िया को चहकता छोड़ आया हूँ, मुझे छाती से अपनी तू लगा लेना ऐ भारत माँ, मैं अपनी माँ की बाहों को तरसता छोड़ आया हूँ।  पहले चीफ ऑफ आर्मी स्टाफ श्री विपिन रावत जी को भावपूर्ण श्रद्धांजलि 🤲🤲🇮🇳","Kisi gazre ki khushboo ko mahaktay chod gaya hoon, meri nani si chidiya ko chhakaktay chod gaya hoon, mujhe ghatiya se apni lagalena hai Bharti Ma, main apni ma ki baahon ko tarsatay chod gaya hoon. Pehle Chief of Army Staff Sripadmanabh Si",val_error,mix_hindi_heavy,0.9949,1,0.95,0.9507,hard_aug
synth-train-3551-obfuscation,train,0,Filmi sitaron m3 se sabse bekar salm@n kh@n h@i,फिल्मी सितारों में सबसे खराब सलमान खान है,Filmi sitaron mein sabse bekaar Salman Khan hai,train_quarantine,obfuscation,0.654,0,0.85,0.0076,hard_aug
synth-train-15575-paraphrase,train,1,"Is, nabaalik bacchi ki shadi kiske bhai ne kiya 😜😀😂😆🤣","इस, नाबालिक बच्ची की शादी किसने कर दी- भाई😜😀😂😆🤣","Is, nabaalik bacchi ki shadi kisne kiya bhai 😜😀😂😆🤣",train_error,paraphrase,0.9079,1,0.8,0.158,hard_aug
synth-train-15800-paraphrase,train,0,"Hey bhabhi ji, aapko bahut accha laga hai, aap bahut hot bhi ho",हाय भाभी जी बहुत अच्छी लग रही हो बहुत सेक्सी भी हो,"Hy bhabhi ji aap bahut acchi lag rahi ho, bahut sexy bhi ho",train_error,paraphrase,0.6889,0,0.8,0.0297,hard_aug
synth-val-2063-obfuscation,train,0,Arre t11a aata gharat gheun k@nha ch@lu diya r@t d1n,अरे तिला आता घरात घेऊन कन्हव चालु द्या रात्र  दिवस,Arre tilla aata gharat gheun kanha chalu diya raat din,val_error,obfuscation,0.7086,0,0.9,0.0672,hard_aug
synth-train-5911-paraphrase,train,0,Lagta hai teri khaiya main beechakar kuch na kuch chor diya re.,लगता है तेरे पिंजरे मे ठीक से दाना नही डल रहा है,Lagta hai teri kheedi mein beechakar kuch na kuch to churayega re,train_quarantine,paraphrase,0.6936,0,0.85,0.9373,hard_aug
synth-train-5911-obfuscation,train,0,Lagta hai teri kh33di mein be3chakar kuch na kuch to chur4yega re,लगता है तेरे पिंजरे मे ठीक से दाना नही डल रहा है,Lagta hai teri kheedi mein beechakar kuch na kuch to churayega re,train_quarantine,obfuscation,0.863,0,0.85,0.9298,hard_aug
synth-train-4775-paraphrase,train,0,Lauda abki bar Akhilesh ki sarkar hogi.,लौड़ा  अबकी बार अखिलेश सरकार,Lauda abki bar Akhilesh Sarkar hogi,train_quarantine,paraphrase,0.9025,0,0.8,0.6682,hard_aug
synth-train-4775-obfuscation,train,0,L@uda abk1 bar Akhilesh Sarkar hogi,लौड़ा  अबकी बार अखिलेश सरकार,Lauda abki bar Akhilesh Sarkar hogi,train_quarantine,obfuscation,0.8378,0,0.9,0.2453,hard_aug
synth-val-3783-mix_english_heavy,train,0,Brother Sharma gaya hai toh pitaane ka man kar raha hai is gay boy ko.,भाई शर्मा गया इसीलिए मुझे पीटने का मन कर रहा है ऐसे लड़के को,Brother Sharma gaya isiliye mujhe pitaane ka man kar raha hai aise ladke ko.,val_error,mix_english_heavy,0.7197,0,0.9,0.2609,hard_aug
synth-train-2908-paraphrase,train,0,Kuch gaddaro ko alag tarah se khana ya paani dikhai rahi hai to unko bata do unki aukad pass baithne ki nahi hai.,कुछ गद्दारो को खाना या पानी अलग दिखायी दे रही है उनको बता दे उनकी अौकाद नहीं पास बैठने की ठीक है🙏🙏🙏,Kuch gaddaro ko khana ya paani alag dikhai de rahi hai unko bata do unki aukad pass baithne ki thik hai.,train_quarantine,paraphrase,0.8842,0,0.9,0.4205,hard_aug
synth-train-1421-paraphrase,train,1,"Wah sab toh theek hai, buffalo ke khouta bhi bacche ko lag sakta tha agar uss bacche ne buffalo ke upar khada krke gaddha mar diya hota. Age se is tareeke se mat roopay.",वह सब तो ठीक है भैंस का खूंटा भी बच्चे को लग सकता था अगर बच्चा भैंस के ऊपर खड़े होकर गिर जाता आगे से बेटा ऐसा मत करना,"Wah sab toh thik hai, bhains ka khoonta bhi bacche ko lag sakta tha agar baccha bhains ke upar khade hone se gir jata. Age se beta aisa mat karna.",train_error,paraphrase,0.6208,1,0.8,0.0725,hard_aug
synth-train-1421-contrastive,train,0,"Wah sab toh thik hai, bhains ka khoonta bhi bacche ke upar khade hone se lag sakta hai. Age se beta aisa mat karna.",वह सब तो ठीक है भैंस का खूंटा भी बच्चे को लग सकता था अगर बच्चा भैंस के ऊपर खड़े होकर गिर जाता आगे से बेटा ऐसा मत करना,"Wah sab toh thik hai, bhains ka khoonta bhi bacche ko lag sakta tha agar baccha bhains ke upar khade hone se gir jata. Age se beta aisa mat karna.",train_error,contrastive,0.8929,0,0.8,0.9197,hard_aug
synth-train-499-paraphrase,train,0,Is MC ko Apa-Ram jaisa husband chahiye,इस mc को   आसाराम जैसा पति चाहिये,Is MC ko Assa-Ram jaisa pati chahiye,train_error,paraphrase,0.703,0,0.85,0.6595,hard_aug
synth-train-499-obfuscation,train,0,Is m.c. ko Asa-Ram jaisa pati chahiye,इस mc को   आसाराम जैसा पति चाहिये,Is MC ko Assa-Ram jaisa pati chahiye,train_error,obfuscation,0.8494,0,0.9,0.313,hard_aug
synth-train-8224-paraphrase,train,0,Tu nangi ho kar 4 ke liye 10 million gaiye video banaega?,नंगी होकर वीडियो बनाएगी 4 क्या 10 मिलियन गै,Nangi ho kar video banaega 4 ke liye 10 million gaiye,train_quarantine,paraphrase,0.9158,0,0.95,0.9969,hard_aug
synth-val-23-obfuscation,train,0,"Pani piyena h@i to gl@ss se piye, Bisleri b0ttle me kya rakha h@i 😎, pani piyena h@i to gl@ss se piye, Bisleri b0ttle me kya rakha h@i aur seva k@rni h@i to m@-b@ap k@i karein, in l@dkiyon me kya rakha h@i","पानी पीना 🥛 है तो गिलास से पीजिए। बिस्लेरी बोतल में क्या रखा है 😎,,,पानी पीना है तो गिलास से पीजिए  बिसलेरी बोतल में क्या रखा है और सेवा करनी है तो मा बाप की कीजिए इन लडकियो में क्या रखा है","Pani piyena hai to glass se piye, Bisleri bottle me kya rakha hai 😎, pani piyena hai to glass se piye, Bisleri bottle me kya rakha hai aur seva karna hai to ma-baap ki karein, in ladkiyon me kya rakha hai",val_error,obfuscation,0.7072,0,0.9,0.1072,hard_aug
synth-train-4937-contrastive,train,1,"Badhiya sukon hai, dil se tumpe marna band karte hoon",बड़ा सुकून है दिल से तुमपे मरती हूं,"Badhiya sukon hai, dil se tumpe marati hoon",train_error,contrastive,0.8095,1,0.9,0.0341,hard_aug
synth-train-7327-obfuscation,train,0,Eka bahut chhinir chorki l@og hain,एक बहुत छिनार छोकरी लोग हैं,Ek bahut chhiniya chorki log haiin,train_error,obfuscation,0.7222,0,0.85,0.0293,hard_aug
synth-train-14027-paraphrase,train,1,"Mehnat rang laayegi apki, aisa log jo abhi oxygen ke liye dhoran ho, kal apke autograph ke liye bhejenge 😄😄",💟मेहनत रंग लाएगी आपकी💟जैसे लोग आज ऑक्सीजन के लिए भाग रहे है💟कल आपके ऑटोग्राफ के लिए भागेंगे💟😄😄,"Mehnat rang laayegi aapki, jaise log aaj oxygen ke liye bhag rhe hain, kal aapke autograph ke liye bhageinge 😄😄",train_error,paraphrase,0.711,1,0.9,0.011,hard_aug
synth-val-2861-paraphrase,train,0,"Dhaakkan kiski, yahan se chala jao tum","ढक्कन कहीं के, दफा हो यहाँ से","Dhaakkan kahan ke, yahan se dafa ho jao",val_error,paraphrase,0.6199,0,0.9,0.0372,hard_aug
synth-val-2861-obfuscation,train,0,"Dh@kkan kahan ke, yahan se dafa ho jao","ढक्कन कहीं के, दफा हो यहाँ से","Dhaakkan kahan ke, yahan se dafa ho jao",val_error,obfuscation,0.9307,0,0.9,0.0071,hard_aug
synth-train-8106-paraphrase,train,0,Aap jaise ladki ke karan society kaat rahi hai kharab,आप जैसी लड़की की वजह से समाज खराब हो रहा है,Aap jaisi ladki ke karan samaj kharaab ho raha hai,train_quarantine,paraphrase,0.6499,0,0.95,0.2937,hard_aug
synth-val-4584-paraphrase,train,0,Aisi bat mat karo hamra nanna khada ho jaye to ham kahan jaye?,ऐसी बातें मत करो हमारा नन्नू खड़ा होगा तो हम कहां जाएंगे,Aisi baatein mat karo hamara nanna kharda hoga to ham kahan jaayenge,val_error,paraphrase,0.7273,0,0.85,0.1634,hard_aug
synth-val-4584-obfuscation,train,0,Aisi baatein mat karo hamara n.na khada hoga to ham kahan jaayenge,ऐसी बातें मत करो हमारा नन्नू खड़ा होगा तो हम कहां जाएंगे,Aisi baatein mat karo hamara nanna kharda hoga to ham kahan jaayenge,val_error,obfuscation,0.9201,0,0.8,0.0484,hard_aug
synth-val-6465-obfuscation,train,0,DIdi k@pde p.hool ghal@,दीदी कपडे फूल घाल,Didi ka kapde phool ghala,val_error,obfuscation,0.6019,0,0.9,0.9689,hard_aug
synth-train-19931-obfuscation,train,0,Chod@ jao ge beti.,चोदा जाओगे बेटा,Choda jao ge beta,train_quarantine,obfuscation,0.686,0,0.95,0.3172,hard_aug
synth-val-502-paraphrase,train,1,"Kyun kahate he pathro dil he, ro padata he unka. Sacha, imandar, narm jheel, bhola, innocent hote he meri tarah nahi bol sake. Kya karne, bacpan se aise he. Par jo bolte he, sach hi bol dete he – bhad bhad, bad bad jyada karelethe.",कौन कहता हे   पथर दिल हे   रो पड़ते वोह   सचे  ईमानदार   नरम झील  भोले  इनोसेंट होते हे   मेरे जैसा     बोल नहीं सकते   क्या करें  बचपन से  ऐसे हे        पर जो बोलते सच बोल देते हे     भड भड बड बड ज्यादा करलेते,"Kyun kahate he pathro dil he, ro padata he unka. Sacha, imandar, narm jheel, bhola, innocent hote he meri tarah nahi bol sake. Kya karne, bacpan se aise he. Par jo bolte he, sach hi bol dete he — bhad bhad, bad bad jyada karelethe.",val_error,paraphrase,0.9929,1,0.9,0.9108,hard_aug
synth-train-15390-contrastive,train,1,Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Krishna ♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶ ❤❤❤🤗🤗🤗🤗🤗🤗🤗😘😘😘😘,राधे राधे राधे राधे राधे राधे राधे राधे राधे राधे राधे राधे कृष्णा♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶ ❤❤❤🤗🤗🤗🤗🤗🤗🤗🤗😘😘😘😘😘,Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Radhe Krishna ♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶♛┈⛧┈┈•༶ ❤❤❤🤗🤗🤗🤗🤗🤗🤗😘😘😘😘,train_error,contrastive,0.9977,1,0.95,0.991,hard_aug
synth-train-13925-contrastive,train,0,Bahut gale kaat ke dant ukhad sakega to kya?,बहुत गाल काट के दांत उखाड़ दे,Bahut gale kaat ke dant ukhad de,train_error,contrastive,0.7729,0,0.9,0.9734,hard_aug
synth-train-13336-obfuscation,train,0,"Fakey ke ammi kehte the ch0rAi bad hai, phir bhi g@hne ch*r ke le gaya 😂😂😂😂😂🤪",फेकू की अम्मी कहती थी चोरी करना बुरी बात हे फिर भी गहने चुरा कर ले गया 😂😂😂😂😂🤪,"Fakey ke ammi kehte the chorai bad hai, phir bhi gahane chor ke le gaya 😂😂😂😂😂🤪",train_quarantine,obfuscation,0.8736,0,0.85,0.9448,hard_aug
synth-val-3112-obfuscation,train,0,"Ye ham hai 🇮🇳🇮🇳💪💪 aur ye hamara Hindustan hai, 🙏🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💪💪 aur ye tum P@kiszt@niy@n k3 p3lyi h0 r@hi h@i 😂😂","ये हम है🇮🇳🇮🇳💪💪 और ये हमारा हिन्दुस्तान है ,🙏🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💪💪और ये तुम पाकिस्तानियों की पेलाई हो रही है😂😂","Ye ham hai 🇮🇳🇮🇳💪💪 aur ye hamara Hindustan hai, 🙏🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💪💪 aur ye tum Pakistanie ke pelayi ho rahi hai 😂😂",val_error,obfuscation,0.8641,0,0.9,0.0246,hard_aug
synth-train-12624-obfuscation,train,0,Main la pahejye bh@diya,मे ला पाहेजे भडवा,Main la pahejye bhadiya,train_quarantine,obfuscation,0.8696,0,0.85,0.0065,hard_aug
synth-val-3495-paraphrase,train,0,Teri siyan pe andhi gira jaaye ga,तेरे सर पर गिरेगा अंधी,Teri siyan par gira jaaye ga andhi,val_error,paraphrase,0.8658,0,0.85,0.7749,hard_aug
synth-val-5060-paraphrase,train,0,Eat ban gya garib jhoothi 😄😄😄😄,ईट बना जा गरीब झुटी😄😄😄😄,Eat ban ja gareeb jhooti 😄😄😄😄,val_error,paraphrase,0.6985,0,0.8,0.037,hard_aug
synth-train-12689-paraphrase,train,0,Sala hell ho gaya,साला नरक हो गया,Sala naraka ho gaya,train_quarantine,paraphrase,0.6677,0,0.8,0.9899,hard_aug
synth-val-5060-obfuscation,train,0,Eat b@n j@ g@reeb jhooti 😄😄😄😄,ईट बना जा गरीब झुटी😄😄😄😄,Eat ban ja gareeb jhooti 😄😄😄😄,val_error,obfuscation,0.7097,0,0.8,0.0722,hard_aug
synth-val-407-paraphrase,train,1,Assalamuwallahu warahmatullahi allah aap dono behno ki jodi salamat rakhe Shahid Hoshangabad Madhya Pradesh India.,वालेकुम अस्सलाम व रहमतुल्लाह अल्लाह आप दोनों बहनों की जोड़ी सलामत रखे शाहिद होशंगाबाद मध्य प्रदेश इंडिया,Wallahumassalam warahmatullahi allah aap dono behno ki jodi salamat rakhe Shahid Hoshangabad Madhya Pradesh India,val_error,paraphrase,0.9474,1,0.95,0.0054,hard_aug
synth-val-407-mix_hindi_heavy,train,1,"Wallahumassalam warahmatullah, Allah aap dono behno ki jodi salamat rakhe Shahid Hoshangabad Madhy Pradesh India.",वालेकुम अस्सलाम व रहमतुल्लाह अल्लाह आप दोनों बहनों की जोड़ी सलामत रखे शाहिद होशंगाबाद मध्य प्रदेश इंडिया,Wallahumassalam warahmatullahi allah aap dono behno ki jodi salamat rakhe Shahid Hoshangabad Madhya Pradesh India,val_error,mix_hindi_heavy,0.9507,1,0.95,0.0052,hard_aug
synth-train-9121-contrastive,train,0,"Tujhe gupchup jagah ke sab kuch pata hai, bas rang gora hone se sab kuch nahi hota. Tere shape ki chutdi hai aur rehigi bhi aisi hi. Apni galti pe mat royo, tujhe to yehi accha lagta hai.",तुझे गुप्त जगह केे बारे में सब पता है| केवल रंग गोरा होने से सब कुछ नहीं होता शक्ल तेरी चुतड सी है और रहेगी भी वैसी,"Tujhe gupchup jagah ke sab kuch pata hai, bas rang gora hone se sab kuch nahi hota. Tere shape ki chutdi hai aur rehigi bhi aisi hi.",train_error,contrastive,0.8977,0,0.9,0.022,hard_aug
synth-val-3757-obfuscation,train,0,Isko kabj.i ya kabj.e ka award milna chahiye 🏆🎖️🎖️🎖️🎖️🎖️🏅🏅🏅🏅 Swachh Bharat Abhiyan Modi sarkar toilet scheme ke ambassador.,Is ko kabji ya kabje ka award milna chahiye 🏆🎖️🎖️🎖️🎖️🎖️🏅🏅🏅🏅 स्वच्छ भारत अभियान मोदी सरकार शौचालय योजना के एंबेसडर,Isko kabji ya kabje ka award milna chahiye 🏆🎖️🎖️🎖️🎖️🎖️🏅🏅🏅🏅 Swachh Bharat Abhiyan Modi sarkar toilet scheme ke ambassador.,val_error,obfuscation,0.9633,0,0.85,0.0373,hard_aug
synth-val-2793-mix_hindi_heavy,train,1,"Je bahot achha kiya hai Modi sir ne, ab inki aukat pata chalega",जी bahot अच्छा किय है मोदी सिर ने अब इनकी औकात पता चल जाएगी,"Je bahot accha kiya hai Modi sir ne, ab inki aukat pata chalegi",val_error,mix_hindi_heavy,0.922,1,0.85,0.9926,hard_aug
synth-train-8802-obfuscation,train,0,"Tere bahut f@$$e hue hai y@r, dil karta hai h@tho se chulloo",तेरे बहुत फूले हुए है यार दिल करता है हाथों से छूलू,"Tere bahut full huye hain yaar, dil karta hai hatho se chulloo",train_quarantine,obfuscation,0.7575,0,0.9,0.429,hard_aug
synth-train-741-mix_hindi_heavy,train,1,"Dekhte hi reh gaye Saniya ke sasural wale, final me pahunch gaye Dhawan ke saale 😎😎😂😂","देख ते ही रह गए सानिया के ससुराल वाले ,फाइनल में पहुंच गए धवन के साले 😎😎😂😂","Dekh te hi reh gaye Saniya ke sasural wale, final me pahuch gaya Dhawan ke saale 😎😎😂😂",train_error,mix_hindi_heavy,0.9299,1,0.9,0.9734,hard_aug
synth-val-633-paraphrase,train,0,"Tu kitne men daily samajhne wali hai, bataega?",Tu kitne मर्द को डैली समझती h बताएगी,"Tu kitne men ke daily samajhne wali hai, batayega",val_error,paraphrase,0.8691,0,0.85,0.0112,hard_aug
synth-val-5759-obfuscation,train,0,Gajab ki m@smi hai,गजब की मोस्मी  ह,Gajab ki mosmi hai,val_error,obfuscation,0.8333,0,0.8,0.0147,hard_aug
synth-val-5759-contrastive,train,1,Gajab ki musmai hai aur uska hissa bhi nahi le rahi hai.,गजब की मोस्मी  ह,Gajab ki mosmi hai,val_error,contrastive,0.4722,1,0.9,0.0463,hard_aug
synth-val-5651-paraphrase,train,1,"Dusra udaharan, straight nail pe toke maroge aur teedha nail toh chhod denge.",दूसरा उदाहरण सीधे कील को ठोक दिया जाता है और टेढ़े कील को छोड़ दिया जाता है,"Dusra udaharan, straight nail ko toke diya jata hai aur teedhe nail ko chhod diya jata hai",val_error,paraphrase,0.5642,1,0.9,0.1764,hard_aug
synth-val-5651-mix_hindi_heavy,train,1,"Dusra udaharan, straight nail ke toke diye jate hain aur teedhe nail ko chhod diye jate hain",दूसरा उदाहरण सीधे कील को ठोक दिया जाता है और टेढ़े कील को छोड़ दिया जाता है,"Dusra udaharan, straight nail ko toke diya jata hai aur teedhe nail ko chhod diya jata hai",val_error,mix_hindi_heavy,0.7405,1,0.9,0.9337,hard_aug
synth-train-6507-paraphrase,train,0,Ranu Mandal ki aurat jaise laga raha hai puri.,रानु मँडल की बहन लग रही हे पुरी,Ranu Mandal ki behen lag rahi hai puri,train_quarantine,paraphrase,0.6162,0,0.85,0.0691,hard_aug
