row_id,split,label,pred,p_abuse,error,bucket,borderline,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta
train-15715,train,1,0,0.611665,fp,false_positive_other,0,"Chabi toh Modi ke paas hai, Bharat ko kaun band karega",चाबी तो मोदी पास है भारत कौन बंद करेगा,0.013,0.9973,-0.9843
train-15717,train,1,0,0.8448605,fp,false_positive_other,0,"Mauj to kya, Instagram bhi hilake degi. Chhoti bahan jab itna talent hai to bade bhai ka talent kya ho sakta hai, apne se soch lo didi ji.",मौज तो क्या स्टाग्राम भी हिला देंगे छोटी बहन जब इतनी टैलेंट है तो बड़ा भाई कितना टैलेंट होगा खुद ही सोच लो आप दीदी जी,0.0076,0.9978,-0.9902
train-15725,train,1,0,0.9433953,fp,false_positive_other,0,"I hate you, main tumse nafarati karti hoon",आई हेट यू में नफरत करती हूंँ तुम से,0.0051,0.6094,-0.6042
train-15797,train,0,1,0.15241684,fn,source_label_wrong,0,"Usi mei bhot masti karta hoon, meri baaton ko ghalat mat samajna",उसी में मजाक बहुत ज्यादा करता हूं मेरी बातों को बुरा मत मानना,0.0374,0.0123,0.0251
train-15800,train,0,1,0.09101677,fn,source_label_wrong,0,"Hy bhabhi ji aap bahut acchi lag rahi ho, bahut sexy bhi ho",हाय भाभी जी बहुत अच्छी लग रही हो बहुत सेक्सी भी हो,0.0356,0.0075,0.028
train-15802,train,1,0,0.9852055,fp,source_label_wrong,0,Sale sahab kya hua,साले साहब क्या हुआ,0.983,0.0063,0.9768
train-15813,train,1,0,0.6297372,fp,false_positive_other,0,Bhabhi sexy hai,भाभी सेक्सी है,0.0329,0.0409,-0.008
train-15835,train,0,1,0.026140101,fn,source_label_wrong,0,"Ryt🙏 Pehle jaisa rang nahi raha, life ki is rangoli mein na jaane kitna jehar bhara ab logo ki boli mein.",Ryt🙏 पहले जैसा रंग नहीं रहा जीवन की इस रंगोली में ना जाने कितना ज़हर भरा अब लोगों की बोली में,0.0176,0.9626,-0.945
train-15832,train,0,1,0.029606454,fn,benign_looking_insult,0,Kya bataaoon tujhe ki ye mohabbat kitni gahri hai. Tujhse bas itna samajh lo ye saanso ki dor bas tum par hi thori hai.,क्या बताऊँ  तुझे कि          ये मोहब्बत कितनी गहरी है.  तुझसे बस इतना समझ लो      ये साँसो की डोर बस तुम पर ही ठहरी है.,0.9599,0.9867,-0.0269
train-15839,train,0,1,0.022027098,fn,source_label_wrong,0,"Thande pani se thand lagti hai to pani garam karke nahi liya karo, Vijay ji. Sabun ke paisa kyun bacha rahe ho? Dukandar bhi gussa ho jayega, sabun nahi bikega to uski. 👌👌👌👌👌👌👌👌💖💖💞💞💖💕💖💖❣️💕💖💞🌹🌹🌹🌹😀😀😀😀😀😀🤟🤟🤟🤟🤟",ठंडे पानी से ठंड लगती है तो पानी गर्म करके नहा लिया करो विजय जी साबुन के पैसे क्यों बचा रहे हो दुकानदार भी गुस्सा हो जाएगा साबुन नहीं बिकेगी तो उसकी 👌👌👌👌👌👌👌👌💖💖💞💞💖💕💖💖❣️💕💖💞🌹🌹🌹🌹😀😀😀😀😀😀🤟🤟🤟🤟🤟,0.0044,0.0046,-0.0002
train-15848,train,0,1,0.013982423,fn,source_label_wrong,0,Maine gufa pasand hai jo khoobsurat hone ki jhaadiyon se bhari ho,मुझे खुशी की झाड़ियों से भरी गुफ़ा 🥑 पसंद है,0.0059,0.1497,-0.1438
train-15887,train,0,1,0.047052264,fn,benign_looking_insult,0,"Yogi ji aur Modi ji ke aane se koi bhi roke nahi, hum sab Modi ji ke saath hain",योगी जी और मोदी जी को आने से कोई नहीं रोक सकता हम सब मोदी जी के साथ हैं,0.9364,0.8356,0.1008
train-15898,train,0,1,0.13921723,fn,sarcasm,0,"Toofan se keh do apni aukat mein reh, hamari girlfriend patli si hai, kahin ud gayi to laashen bichha denge laashen..🤣🤣🤭😟😟😀☺️🤪😝😝😛  #haste rehenge 😉","तूफानों से कह दो  अपनी औकात में रहे हमारी गर्लफ्रेंड पतली सी है कहीं उड़ गई तो,लाशें बिछा देंगें लाशें..🤣🤣🤭😟😟😀☺️🤪😝😝😛  #हसते रहे 😉",0.9839,0.9852,-0.0013
train-15900,train,1,0,0.9362856,fp,false_positive_other,0,"Ye ek aisa gangster hai, isko jeetne ke liye PM, home minister aur defense minister bhi lagaye hue hain",यह एक ऐसा गीदड़ है इस को जिताने के लिए प्रधानमंत्री गृह मंत्री रक्षा मंत्री भी लगे हुए हैं,0.0139,0.9981,-0.9843
train-15915,train,0,1,0.04072583,fn,benign_looking_insult,0,"Kitne bhi akhade ho, kya lena dena, in sasural se desh ko kya faida hai. Sab dhangi baba hai.","कितने भी अखाड़े हो, क्या लेना देना, इन ससुरे से देश को क्या फायदा है। सब ढोंगी बाबा है।",0.9978,0.9483,0.0495
train-15919,train,1,0,0.81704104,fp,false_positive_other,0,"Galat hone par chhapi jati hai, log khamkha badnam shisha ko karte hain, buraaye apni bhool kar auron ko badnam karne wale hote hain",गलती परछाई की  होती है   लोग खामखा बदनाम शीशा को करते हैं  बुराई अपना भुला kar  बदनाम औरों को सरेआम करते हैं,0.1104,0.998,-0.8877
train-15922,train,0,1,0.0747676,fn,benign_looking_insult,0,Apna shape surat ke kapde tab dekhna hai kisi aur ka,अपना शक्ल सूरत कपड़ा तब तो देखना किसी और,0.9415,0.8461,0.0954
train-15939,train,0,1,0.07031218,fn,obfuscation,0,Aaj 74 saal baad bhi Gandhiji ko taaliyon mein aur Godse ko ga_liyon mein yaad kiya ja raha hai...🤫,आज 74 साल बाद भी गांधी जी को तालियों में और गोड़से को गा_लियों में याद किया जाता है...🤫,0.9906,0.9691,0.0215
train-15954,train,1,0,0.7175977,fp,obfuscation,0,Jo larkiyan big #Attitude wali photos daalthe hain... 😎🔥 Unhe hi pehle se puchte hain uncle aapke kutte #katta to nahi hai 😂😂😂😂🔥😎 😜,जो लड़के बड़े #Attitude वाली फोटो डालते हैं…..😎🔥  वो ही सबसे पहले पूछते हैं अंकल आपका कुत्ता #काटता तो नहीं🔥😎    😆😆😆😆😂😂😂😂😜,0.0276,0.9721,-0.9446
train-15982,train,1,0,0.97054875,fp,source_label_wrong,0,Dekho toh sharmane se gal lal ho gaye hai phuggi ke,देखो तो शर्म से गाल लाल हो रहे हैं फुग्गी के,0.973,0.9776,-0.0047
train-15987,train,0,1,0.018423215,fn,source_label_wrong,0,Is duniya me love se badi hoti hai dosti aur iski hi chalta hai saare or hasti hai,इस दुनिया में प्यार से बड़ी होती है दोस्ती और इसी की चलती है चारों ओर हस्ती,0.0067,0.022,-0.0153
train-15998,train,0,1,0.4522255,fn,benign_looking_insult,1,"O user tere jaise chuhe bahut aate h, marne ki baat karte h, pahle apni soch sahi karo",ओ यूजर तेरे जैसे चूहे बहुत आते h मरने की बात करते h phale apni सोच सही कर,0.998,0.9481,0.05
train-16029,train,0,1,0.4636114,fn,benign_looking_insult,1,"Ro raha hai kuch to shram karo, aasu nahi madad karo",रोने वाले कुछ तो श्रम करो ऑसू नही मदद करो,0.9792,0.9818,-0.0026
train-16038,train,1,0,0.9065386,fp,false_positive_other,0,"27 August ko Delhi me rape ke bare me news wale ya share chat wale koi bhi khabar nahi dikhaya aur Pakistan me kya ho raha hai uska khulaas inko behtar pata hai, hadd ho gaya yaar",27 अगस्त को देहली मे हुए रेप के बारे मे न्यूज़ वालो या शेयर चैट वालो ने कोई भी खबर नही दिखाई और पाकिस्तान मे क्या हो रहा है उसका खुलासा इनको बेहतर पता है हद है   यार,0.0179,0.0333,-0.0153
train-16034,train,1,0,0.6502618,fp,false_positive_other,0,"A dost, whisky ko kafan me bandh la, kabr me baith kar piyege, in ladkiyo se mila hai dhokha chudailon se setting karege.","ऐ दोस्त व्हिस्की को कफ़न में बांध ला, कब्र में बैठ कर पिया करेंगे, इन लड़कियो से मिला है धोखा चुड़ैलों से सेटिंग किया करेंगे।",0.0106,0.0293,-0.0188
train-16045,train,0,1,0.052517094,fn,benign_looking_insult,0,Bhikh mang ke bhi ek biwi ko nahi rakh sakte ho hum mazdoori karke bhi do biviyan ko rakhenge mila-jula ke 4 bacche,भीख मांग कर भी एक बीवी को नहीं रख सके हम मजदूरी करके भी दो बीवियों को रखें मिलाजुला के 4 बच्चे,0.997,0.9867,0.0103
train-16070,train,0,1,0.13934718,fn,sarcasm,0,"Kahan se aate hai yeh log, yeh golka ka nahi hai 😂😂",कहा कहां से आते है ऐसे लोग ई ये गोला का नाही है🤣🤣,0.862,0.9726,-0.1106
train-16071,train,0,1,0.019136904,fn,benign_looking_insult,0,"Chhii sahad ji, is bemaram ladki ke saath video mat banao, aap bahut good ho",छी सहड जी इस बेसरम लड़की के साथ विडियो मत बानये आप बहुत अच्छे हैं,0.9969,0.9526,0.0444
train-16079,train,0,1,0.09603625,fn,source_label_wrong,0,Mainstay look bhabhi,मस्त लुक भाभी,0.0055,0.0212,-0.0157
train-16117,train,0,1,0.06841451,fn,benign_looking_insult,0,"Mere patni karwa chauth ki vrat-uptvas rahi, logo ko dikhaawa karta thi. Dhokhe se hume jaan se marwane ke liye kai prayas bhi kiya tha lekin jinda bac gaya.",हमारी पत्नी करवा चौथ की  व्रत-उपवास रहती थीं लोगों को दिखावा करती थीं धोखे से हमे जान से मरवाने के लिए कई प्रयास भी किया था लेकिन जिन्दा बच गया ।,0.9693,0.9168,0.0525
train-16199,train,0,1,0.34508222,fn,benign_looking_insult,0,"Isko ₹40 do, koi bhai 2 meter ka kapda khareed ke la aayega bazaar se",इसको ₹40  दो कोई भाई 2 मीटर मीटर कपड़ा खरीद के ले आएगी बाजार,0.0348,0.0274,0.0073
train-16201,train,1,0,0.9626934,fp,source_label_wrong,0,Kya maan-baap ki izzat uchhal kar aayi papa ki pari aur papa aur ladla 😡😡😡,क्या मां बाप की इज्जत उछालकर आई पापा की परि ओर पापा ओर लाडला 😡😡😡,0.9836,0.9954,-0.0118
train-16211,train,0,1,0.28494796,fn,benign_looking_insult,0,Apni kamre pakadne ka sample dikhayi deta hai kya,अपनी कमर पकड़ने का सैंपल दिखा रही हो क्या,0.998,0.9826,0.0153
train-16200,train,1,0,0.78874356,fp,sarcasm,0,Aaj maine 8 minute me 3 km dawda diya 🏃‍♂️ 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 Pata nahi log apne o kutte 🐕 ko badhkar kyun nahi rakhte 😁😁😁😁😁😁😁😁😁😁🤣🤣,आज मैंने 8मिनट मे 3किलोमीटर दौड़ लगायी 🏃 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄                पता नहीं लोग अपने कुत्ते 🐕 को बाधकर क़्यूं नहीं रखते 😁😁😁😁😁😁😁😁😁😁🤣🤣,0.0111,0.0588,-0.0478
train-16229,train,1,0,0.9188638,fp,source_label_wrong,0,"Vo Muslims ke naam par vote de sakte hain, icktaa ho kar to ham Hindu ke naam par kyun nahi de sakte?? Jai Shri Ram 🚩",वो मुस्लिम के नाम पर वोट दे सकते हैं इकट्ठा होकर तो हम हिन्दुत्व के नाम पर वोट क्यों नहीं दे सकते??          जय श्री राम 🚩,0.9753,0.9777,-0.0024
train-16236,train,1,0,0.9778681,fp,source_label_wrong,0,"Ye bollywoodie sale, ""Kyonki Sas bhi kabhi Bahu thi"" jaise serial to banate hai... Parantu ""Begum bhi kabhi behan thi"" jaise serial kyun nahi banate? Puchta hai Bharat...! 😠😠🤣😂🤣","*ये बालीवुडिये( साले), ""क्योंकि सास भी कभी बहू थी"" जैसे सीरियल तो बनाते हैं..!*  *परंतु ""बेगम भी कभी बहन थी"" जैसे सीरियल क्यों नहीं बनाते😠😠  *पूछता हैं भारत..?* 🤣😂🤣😂",0.9659,0.9969,-0.0309
train-16255,train,1,0,0.8414904,fp,caste_religious,0,"Aap bole ho jukti hai duniya jukane wala chahiye. Jo hua hai constitution ke badault hua hai. Lekin aap log ye baat nahi samajhte, aapko to constitution ke rachiyata ka naam lena sharm aati. Jab constitution par dikkt aaye tab aao maidaan mein, tab mana hum aapko mein salute karte hu Bhai Sena aur Bhim Army ko jo apni jaan ki baaji lagaye. Hum to aapke saath kal bhi khade the, aaj bhi khade hai, age bhi khade rehenge. Lekin aap log hi saath nahi dete humara.",आप बोल रहे हो झुकती है दुनिया झुकाने वाला चाहिए। जो हुआ है संविधान के के बदौलत हुआ है।  लेकिन आप लोग ये बात नही समझते आपको तो संविधान के रचियता का नाम लेने शर्म आती। जब संविधान पर दिक्कत आए तब आओ मैदान में तब माने हम आपको में सेल्यूट करती हु भीम सेना और भीम आर्मी को जो अपनी जान की बाजी लगा देते है। हम तो आपके साथ कल भी खड़े थे आज भी खड़े है आगे भी खड़े रहेंगे। लेकिन आप लोग ही साथ नहीं देते हमारा,0.0056,0.023,-0.0174
train-16284,train,0,1,0.41316548,fn,obfuscation,1,Kutta mar gaya rajai 🐕🐕 Maine paagal tere judai 😭😭 Main haathi pani mei wahi nahi sakta aur main tere bin raha nahi sakta. I love you so much Meri falani GF 🤣🤣🤣🤣,कुत्ता मर गया रजाई 🐕🐕                  में मैं पागल तेरी जूदाई 😭😭  में हाथी पानी में वह नहीं सकता                              और मैं तेरे बिना रह नहीं सकता। I love you so much           Meri falani GF 🤣🤣🤣🤣,0.971,0.9223,0.0486
train-16308,train,0,1,0.21165533,fn,benign_looking_insult,0,Aata lagate me bahut sexy aankh maro tum,आटा लगाते में बहुत सेक्सी आख मारते हो,0.9816,0.9757,0.0058
train-16313,train,1,0,0.9710344,fp,false_positive_other,0,"Aap apni maryada ke andar rehoge to sahi rehga, ajke mukh se ye sab kuch sahi nahi laga hai",अपनी मर्यादा के अंदर रहोगी तो ठीक रहेगा आज के मुख से ऐ सब कुछ ठीक नहीं लगता है,0.0057,0.0247,-0.019
train-16332,train,0,1,0.017188603,fn,source_label_wrong,0,"Hum Delhi wale hai, kisi se nahi darte 👍👍",हम दिल्ली बाले है किसी से नहीं डरते 👍👍,0.0211,0.0448,-0.0237
train-16331,train,1,0,0.94007945,fp,false_positive_other,0,Ladke bhi khud ko maa ke cheel kehne wale hai isliye kyunki papa unko mar marke zameen pe le aate hai udhne se pehle hi,लड़के भी खुद को मां के चील इसलिए बोलते है क्योंकि पापा इनको मार मार कर जमीन पर ले आते है उड़ने से पहले ही,0.0251,0.9895,-0.9644
train-16382,train,1,0,0.99193466,fp,false_positive_other,0,Sarvani milun hyala Block karo. Yeh madarchod hai... jatiya bol raha hai.,सर्वानी मिळून ह्याला Block 🚫 करा हा मादर. ....त आहे. जातिवाचक बोलत आहे.,0.0074,0.9992,-0.9918
train-16379,train,0,1,0.15649582,fn,sarcasm,0,"Vo chhotu do 6 cup ☕☕☕☕☕☕ laddu to la raha, ab kuch mookh kehenge ye to chai hai, ilaj karo okh ke mookh vyakti 🤣🤣🤣🤣🤣🤣🤣😝😝🤣🤣🤣🤣🤣🤣",वो छोटू दो कप ☕☕☕☕☕☕ लड्डू तो ला रे           अब कुछ मूर्ख कहंगे ये तो चाय हैं  इलाज करा आँखो का मूर्ख व्यक्ति 🤣🤣🤣🤣🤣🤣🤣😝😝🤣🤣🤣🤣🤣🤣,0.9956,0.982,0.0135
train-16390,train,1,0,0.6941157,fp,false_positive_other,0,Apne chote bhai ko bhi support kardo plz bhai log,अपने छोटे भाई को भी सपोर्ट करें प्लीज भाई लोग,0.0209,0.9981,-0.9772
train-16406,train,0,1,0.25901788,fn,benign_looking_insult,0,"Jab jab tumhe red dress me dekhta hun to damakal nazar aati ho, bas fark itna sa hai ke woh ag bujhane aati hai aur aap ag lagan aati ho.",जब जब तुम्हें लाल कपड़े में देखता हूं तो दमकल नजर आती हो बस फर्क इतना सा है वह आग बुझाने आती है और आप आग लगाने आती हो,0.9773,0.9779,-0.0006
train-16419,train,0,1,0.03552977,fn,benign_looking_insult,0,Lulli nahi pakde di 😁😁😁,लुल्ली नही पकड़ने दी 😁😁😁,0.9971,0.948,0.0492
train-16422,train,1,0,0.52283627,fp,false_positive_other,1,"Bas ek bhulna, baat-baat pe aukat aukat aukat, accha kya lag raha he? Dusra accha lagayega to aisay bolna sikho, jo sabko pata he tumhara bolna dhondhera, ghimta he. Good morning.",बस एक भुलना  बात बात  पे  औकात  औकात औकात  ऐ क्या लगाया हे  दुसरा अछा लगे  ऐसा बोलना सिख   ऐ जो सब सब को मालूम है    तूमहारा  बोलना  ढंढेरा  ऐ  घमंड  हे   गुड मॉर्निंग,0.824,0.0239,0.8002
train-16442,train,0,1,0.20393915,fn,benign_looking_insult,0,Aaj toh kuchh dhang ke kapde pehne hue hain,आज तो कुछ ढग के कपडे पहने हुए है,0.9826,0.9695,0.013
train-16469,train,0,1,0.11012933,fn,benign_looking_insult,0,Pagle hoti hai,पागल होती hai,0.9923,0.9814,0.0109
train-16470,train,0,1,0.04047041,fn,source_label_wrong,0,"Aapko aisa nahi karna tha sab ke izzat karna sikho, nahi to aapki bhi kisi ke izzat nahi karega mere bhai",आप को। ऐसा नहीं करना था।सब।की। इज्जत करना। सिखों। नहीं तो आप की।भी। कोई। इज्जत नहीं करेगा। मेरे भाई,0.006,0.0326,-0.0266
train-16474,train,1,0,0.895639,fp,sarcasm,0,Late jayega lekin aapne jhukega nahi sala 😂,लेट जायेगा लेकिन आपन झुकेगा नही साला 😂,0.0117,0.0773,-0.0656
train-16471,train,1,0,0.9094303,fp,source_label_wrong,0,"Kutta mar gaya, jad me cycle gayi kabadi me",कुत्ता मर गया जाड़े में साईकिल गई कबाड़े में,0.9851,0.0426,0.9425
train-16479,train,1,0,0.65488183,fp,caste_religious,0,"Kya baat hai Congress BJP ke piche bhag rahi hai, BJP kisi aur ke piche bhag rahi hai aur share chat par sab log ek dusre ke piche bhag rahiye hai",क्या बात है कांग्रेस बीजेपी के पीछे भाग रही है बीजेपी किसी और के पीछे भाग रही है और शेयर चैट पर सब लोग एक दूसरे के पीछे भाग रहे हैं,0.0241,0.9701,-0.9459
train-16495,train,0,1,0.022885885,fn,benign_looking_insult,0,"Aap itni sundar ho to aise video kyun banate ho, acche video bana ke to acchi lagegi",आप इतनी सुंदर हो तो ऐसी वीडियो क्यों बनाते हो अच्छे वीडियो बनाकर अच्छी लगी,0.9959,0.895,0.101
train-16494,train,1,0,0.99359316,fp,false_positive_other,0,Abe sale 9000 me itna khush reha hai jab 50000 me 1 kilo ka mithai dekhenge to khushi me gir padega,अबे साले 9000में इतना खुश हो रहा है जब 50000 हजार में 1किलो का मिठाई  देखे गा तो खुशी में गिर पड़ेगा,0.0244,0.9463,-0.9219
train-16497,train,1,0,0.5117707,fp,false_positive_other,1,"Palki mat todho, niche hi khel lo 😄",पलंक मत तोड़ो नीचे ही खेल लो 🤗,0.0113,0.0508,-0.0394
train-16515,train,1,0,0.99583286,fp,source_label_wrong,0,"Drug ke gand, shame ke Bhagwan ko bich me la raha hai","ड्रग की गेंद,   शरम कर  भगवान को बिच मे ला रहा है",0.9802,0.9709,0.0093
train-16517,train,1,0,0.9721494,fp,source_label_wrong,0,"Gandhi ne Abdul Rashid ki fansi ka virrod kiya tha par Bhagat Singh ka nahi. Bhagat Singh ne angrez mara tha aur Abdul Rashid ne Arya Samaj mandir ke Swami Shraddhanand ko goli mar di thi. Dhyan dijiye, aisa kyun kiya Gandhi ji ne🚩🙏🙏",गांधी ने अब्दुल राशिद की फांसी का विरोध किया था पर भगत सिंह का नहीं भगत सिंह ने अंग्रेज मारे थे और अब्दुल राशिद ने आर्य समाज मंदिर का श्रद्धानंद स्वामी को गोली मारी थी ध्यान दीजिएगा ऐसा क्यों किया गांधी जी ने🚩🙏🙏,0.9947,0.9522,0.0425
train-16544,train,0,1,0.06638935,fn,source_label_wrong,0,"Kon kitna intelligent hai, ek chilam baj se pata chal jata hai na",कौन कीतना बुद्धिमान है एक चिलम बाज से जानने की जरूरत नहीं है,0.0351,0.9653,-0.9303
train-16548,train,1,0,0.95372367,fp,false_positive_other,0,"Kalakhand hai bhai, jiski lathi uski bhains",कलयुग है भाई जिसकी लाठी उसकी भैंस,0.0118,0.9666,-0.9548
train-16565,train,0,1,0.14890458,fn,benign_looking_insult,0,Kon sa chilam pi liya baba ne,Kon सा चिलम पी लिया बाबा ने,0.9966,0.9793,0.0173
train-16562,train,1,0,0.743796,fp,false_positive_other,0,"Sabse kahna chahta hun ki Moj par bhadhi aur buri post dalne wale logon ki comments karo aur unke videos par long press karke post ki report karo aur inhe yahan se out karo, sahi logon ko hi like karo👍","सबसे कहना चाहता हूँ कि Moj पर भद्दी और बुरी पोस्ट डालने वालों की कमेंट करें व वीडियो पर लॉन्ग प्रेस करके पोस्ट की Riport करें और इन्हें यहाँ से Out करें, सही लोगों को ही लाइक करें👍",0.012,0.9912,-0.9792
train-16598,train,1,0,0.9964167,fp,source_label_wrong,0,"Abe kutiya, atta-prant kongris kay ghanta kelan hota kay kam 370 tuza bap haathvalan kay ashi char dham changali dakha kongris che sala",अबे कुत्र्या आत्तापर्यंत काँग्रेस काय घंटा केलं होतं काय काम 370 तुझा बाप हाठवलं काय अशी चार धाम चांगली दाखवा काँग्रेसचे साल्या,0.98,0.9471,0.0329
train-16619,train,1,0,0.82523406,fp,false_positive_other,0,"Virat Kohli ki beti ki dhanki mila to arrest kar liya gaya, yahan chhoti chhoti baccho ke saath rape ho jate hain, unki sunwai tak nahi hoti, saalon saalon ke maamale adalat me pade rehte hain",विराट कोहली की बेटी को धमकी मिली तो अरेस्ट कर लिया गया यहां छोटी छोटी बच्चों के साथ रेप हो जाते हैं उनकी सुनवाई तक नहीं होती सालों साल मामले अटके पड़े रहते हैं अदालतों में,0.0215,0.9797,-0.9581
train-16624,train,0,1,0.20715548,fn,benign_looking_insult,0,Luto luto khub Modi raj hai,लूटो लूटो खूब मोदी राज है,0.997,0.961,0.0359
train-16645,train,0,1,0.065213084,fn,source_label_wrong,0,Mohabbat mohabbat ko hi barbarad kar deta hai kyunki mohabbat har nahi maanti aur dil sala baat nahi maanti 😅😭😭😭🤜,मोहब्बत मोहब्बत करने को बरबाद कर देती है क्योंकि मोहब्बत हार नहीं मानती और दिल साला बात नहीं मानता 😅😭😭😭🤜,0.0273,0.0309,-0.0036
train-16654,train,0,1,0.0067688306,fn,source_label_wrong,0,Sab temporary love hai bhai,सब टेम्परेरी प्यार है भाई,0.0055,0.0091,-0.0036
train-16706,train,0,1,0.03589789,fn,source_label_wrong,0,Jyada baat karna ka shauk hai to meri number send karo,ज्यादा बात करने का शौक है तो मेरा नंबर सेंड करो,0.0248,0.0101,0.0147
train-16720,train,0,1,0.026358161,fn,benign_looking_insult,0,Chunav devta ki kripa se ye sab dono naatak kar rahe hain,चुनाव देवता की कृपा से ये सब ढोंगी नौटंकी कर रहे हैं,0.9849,0.9957,-0.0108
train-16723,train,1,0,0.9072873,fp,false_positive_other,0,"Koi bathroom ho, aur phone na uthaye tab, unka to koi galat nahi hoga lekin aapke ego ka to aaya, isko kehte hai apne man ka ghamdriya","कोई बाथरूम हो ,और फ़ोन न उठाएं तब, उनका कोई गलती त न होगा लेकिन आपका ईगो  तो आ गया, इसे कहते है अपने मन का घमड़िया",0.0193,0.9672,-0.948
train-16734,train,0,1,0.015942095,fn,source_label_wrong,0,"Pani kyun pi rahi hai, desi piya karo",पानी क्यू पी रही है  देशी पिया करो,0.0461,0.0231,0.023
train-16731,train,1,0,0.56498134,fp,false_positive_other,1,"Chote kisaan ko fasal ka sahi dam nahi mil pata, waha pehle se hi fasal par kardh le leta hai. Fasal aate hi market mein bech deta hai, tab fasal ka dam bahut kam hota hai. Aur jab fasal vyapariyon ke paas chali jati hai to fasal ke dam mein achanak udhala a jata hai.",छोटे किसान को फसल का सही दाम नहीं मिल पाता वहां पहले से ही फसल पर कर्ज ले लेता है फसल आते ही मार्केट में बेचता है तब फसल का दाम बहुत कम होता है और जब फसल व्यापारियों के पास चली जाती है तो फसल के दाम में अचानक उछाला आ जाता है,0.0076,0.0159,-0.0083
train-16746,train,0,1,0.12982288,fn,benign_looking_insult,0,Bur. Chati. Apke bur me ladka kya?,बुर। चाटी। आपके बुर मे लाडं क्या,0.9957,0.9931,0.0027
train-16737,train,1,0,0.5724293,fp,obfuscation,1,"Aisa hi hona chahiye tha ki chhoti si chorai karne par haath kaat diya jaaye, accident karne par maut ki saza di jaye to aaj is desh mein itni gandagi na hoti. Yahan kisi ko kanun ka dar hi nahi hai. Sakti kanun hona chahiye, tabhi aadmi jo hai pap aur galtiyon se rokega.",ऐसा ही होना चाहिए था कि छोटी सी चोरी करने पर हाथ काट दिया जाए एक्सीडेंट करने पर मौत की सजा दे दी जाए तो आज इस देश में इतनी गंदगी ना होती यहां किसी को कानून का डर ही नहीं है सख्त कानून होना चाहिए तभी आदमी जो है पाप और गलतियां करने से रुकेगा,0.9952,0.9896,0.0056
train-16788,train,1,0,0.6919059,fp,false_positive_other,0,"Pimpri Chinchwad, Pune",पिंपरी चिंचवड .पुणे,0.0048,0.9983,-0.9935
train-16802,train,0,1,0.014193247,fn,source_label_wrong,0,Shubh sandhya Vandna bahan ji 🌹🙏,शुभ संध्या वंदन बहना जी 🌹🙏,0.0044,0.0062,-0.0018
train-16806,train,1,0,0.93705195,fp,false_positive_other,0,Bhai itna dimaag kahan se leke aate ho tum log?,भाई इतना दिमाग कहां से लेकर आते हो तुम लोग,0.0058,0.0319,-0.0261
train-16827,train,0,1,0.018653024,fn,source_label_wrong,0,Kya meri land bye,केया मेरा land bye,0.0656,0.0172,0.0484
train-16828,train,0,1,0.13262945,fn,benign_looking_insult,0,Chal mazya bhar,XXX चल माझ्या बर,0.999,0.8993,0.0996
train-16846,train,0,1,0.3655792,fn,benign_looking_insult,0,Do naal ka paani ja raha hai,", दो नल का पानी जा रहा है",0.043,0.0069,0.0362
train-16852,train,1,0,0.51690733,fp,false_positive_other,1,Modi ji ne nalle se gas ki jab bola tha sab mazak banar rhe the aaj ye sahi sabit ho gaya,मोदी जी ने नाले से गैस की जब बोला था सब मजाक बना रहे थे आज ये सत्य साबित हो गया,0.0214,0.0709,-0.0496
train-16854,train,0,1,0.016629118,fn,source_label_wrong,0,"Saint Rampal Ji Maharaj ka uddeeshya Bharat ko soni chidiya banane ka hai. Jahan sarv dharma, jaati ke logi prem, bhai chare ke saath rehna, jahan sab sukhna, sabko saman nyay milna, jahan kisi ka shoshan na ho.","संत रामपाल जी महाराज जी का उद्देश्य भारत को सोने की चिड़िया बनाने का है। जहाँ सर्व धर्म, जाति के लोग प्रेम, भाईचारे के साथ रहें, जहाँ सभी सुखी रहें, सबको समान न्याय मिले, जहाँ किसी का शोषण न हो।",0.0388,0.0065,0.0323
train-16890,train,1,0,0.9491597,fp,obfuscation,0,"Sale pagal hai, ye kisne banwaya hai order. Agar main us jagah hota to main khud ki jameen de deta par mandir nahi tootne dete. Har har mahadev, jai hind, jai bharat, jai hindu.","साले पागल है ये किसने बनवाया है आदेश अगर मै उस जगह होता तो मै खुद की जमीन दे देता पर मन्दिर नहीं टुटने देता । हर हर महादेव , जय हिंद , जय भारत , जय हिंदू।",0.415,0.9485,-0.5335
train-16924,train,1,0,0.6367971,fp,sarcasm,0,Sahi nahi kiya to is terrorist ko koi bhi tapak daalta 😜😂,सही किया नहीं तो इस आतंकवादी को कोई भी टपका देता 😜😂,0.9453,0.9598,-0.0145
train-16921,train,0,1,0.312449,fn,benign_looking_insult,0,Kapde sahi se pera karo,कपड़े सही से pera करो,0.9972,0.969,0.0282
